item,version_group,version,price_type,amount,currency,note,source
metal-coat,black-white,,sell,50,poke-dollar,,bulbapedia
metal-coat,x-y,,sell,50,poke-dollar,,bulbapedia
metal-coat,omega-ruby-alpha-sapphire,,sell,50,poke-dollar,,bulbapedia
metal-coat,brilliant-diamond-shining-pearl,,sell,50,poke-dollar,,bulbapedia
metal-coat,black-2-white-2,,buy,20000,poke-dollar,,bulbapedia
metal-coat,black-2-white-2,,sell,50,poke-dollar,,bulbapedia
metal-coat,sun-moon,,sell,1000,poke-dollar,,bulbapedia
metal-coat,ultra-sun-ultra-moon,,sell,1000,poke-dollar,,bulbapedia
metal-coat,sword-shield,,buy,3000,poke-dollar,,bulbapedia
metal-coat,sword-shield,,sell,1000,poke-dollar,,bulbapedia
metal-coat,scarlet-violet,,buy,3000,poke-dollar,,bulbapedia
metal-coat,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
metal-powder,gold-silver,,sell,5,poke-dollar,,bulbapedia
metal-powder,crystal,,sell,5,poke-dollar,,bulbapedia
metal-powder,ruby-sapphire,,sell,5,poke-dollar,,bulbapedia
metal-powder,emerald,,sell,5,poke-dollar,,bulbapedia
metal-powder,firered-leafgreen,,sell,5,poke-dollar,,bulbapedia
metal-powder,diamond-pearl,,sell,5,poke-dollar,,bulbapedia
metal-powder,platinum,,sell,5,poke-dollar,,bulbapedia
metal-powder,heartgold-soulsilver,,sell,5,poke-dollar,,bulbapedia
metal-powder,black-white,,sell,5,poke-dollar,,bulbapedia
metal-powder,black-2-white-2,,sell,5,poke-dollar,,bulbapedia
metal-powder,x-y,,sell,5,poke-dollar,,bulbapedia
metal-powder,omega-ruby-alpha-sapphire,,sell,5,poke-dollar,,bulbapedia
metal-powder,sun-moon,,sell,500,poke-dollar,,bulbapedia
metal-powder,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
metal-powder,sword-shield,,sell,500,poke-dollar,,bulbapedia
metronome,black-2-white-2,,sell,100,poke-dollar,,pokedb
metronome,black-white,,sell,100,poke-dollar,,pokedb
metronome,brilliant-diamond-shining-pearl,,sell,100,poke-dollar,,pokedb
metronome,diamond-pearl,,sell,100,poke-dollar,,pokedb
metronome,heartgold-soulsilver,,sell,100,poke-dollar,,pokedb
metronome,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,pokedb
metronome,platinum,platinum,sell,100,poke-dollar,,pokedb
metronome,scarlet-violet,,sell,3750,poke-dollar,,pokedb
metronome,scarlet-violet,,buy,15000,poke-dollar,,pokedb
metronome,sun-moon,,sell,2000,poke-dollar,,pokedb
metronome,sword-shield,,buy,3000,poke-dollar,,pokedb
metronome,sword-shield,,sell,2000,poke-dollar,,pokedb
metronome,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,pokedb
metronome,x-y,,sell,100,poke-dollar,,pokedb
micle-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
micle-berry,platinum,,sell,10,poke-dollar,,bulbapedia
micle-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
micle-berry,black-white,,sell,10,poke-dollar,,bulbapedia
micle-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
micle-berry,x-y,,sell,10,poke-dollar,,bulbapedia
micle-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
micle-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
micle-berry,sword-shield,,sell,40,poke-dollar,,bulbapedia
micle-berry,scarlet-violet,,sell,20,poke-dollar,,bulbapedia
mighty-candy,lets-go-pikachu-lets-go-eevee,,sell,10,poke-dollar,,pokedb
mighty-candy-l,lets-go-pikachu-lets-go-eevee,,sell,10,poke-dollar,,pokedb
mighty-candy-xl,lets-go-pikachu-lets-go-eevee,lets-go-eevee,sell,10,poke-dollar,,pokedb
mighty-candy-xl,lets-go-pikachu-lets-go-eevee,lets-go-pikachu,sell,10,poke-dollar,,pokedb
mild-mint,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,pokedb
mild-mint,scarlet-violet,,buy,20000,poke-dollar,,pokedb
mild-mint,scarlet-violet,,sell,5000,poke-dollar,,pokedb
mild-mint,sword-shield,,sell,10,poke-dollar,,pokedb
mind-plate,diamond-pearl,,sell,500,poke-dollar,,bulbapedia
mind-plate,platinum,,sell,500,poke-dollar,,bulbapedia
mind-plate,heartgold-soulsilver,,sell,500,poke-dollar,,bulbapedia
mind-plate,black-white,,sell,500,poke-dollar,,bulbapedia
mind-plate,black-2-white-2,,sell,500,poke-dollar,,bulbapedia
mind-plate,x-y,,sell,500,poke-dollar,,bulbapedia
mind-plate,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
mind-plate,sun-moon,,sell,500,poke-dollar,,bulbapedia
mind-plate,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
mind-plate,brilliant-diamond-shining-pearl,,sell,500,poke-dollar,,bulbapedia
mint-berry,crystal,crystal,sell,5,poke-dollar,,pokedb
mint-berry,gold-silver,gold,sell,5,poke-dollar,,pokedb
mint-berry,gold-silver,silver,sell,5,poke-dollar,,pokedb
mint-tablecloth,scarlet-violet,,buy,1000,poke-dollar,,pokedb
mint-tablecloth,scarlet-violet,,sell,250,poke-dollar,,pokedb
miracle-seed,gold-silver,,sell,50,poke-dollar,,bulbapedia
miracle-seed,crystal,,sell,50,poke-dollar,,bulbapedia
miracle-seed,ruby-sapphire,,sell,50,poke-dollar,,bulbapedia
miracle-seed,emerald,,sell,50,poke-dollar,,bulbapedia
miracle-seed,firered-leafgreen,,sell,50,poke-dollar,,bulbapedia
miracle-seed,diamond-pearl,,sell,50,poke-dollar,,bulbapedia
miracle-seed,platinum,,sell,50,poke-dollar,,bulbapedia
miracle-seed,heartgold-soulsilver,,sell,50,poke-dollar,,bulbapedia
miracle-seed,black-white,,sell,50,poke-dollar,,bulbapedia
miracle-seed,black-2-white-2,,sell,50,poke-dollar,,bulbapedia
miracle-seed,x-y,,sell,50,poke-dollar,,bulbapedia
miracle-seed,omega-ruby-alpha-sapphire,,sell,50,poke-dollar,,bulbapedia
miracle-seed,brilliant-diamond-shining-pearl,,sell,50,poke-dollar,,bulbapedia
miracle-seed,sun-moon,,sell,500,poke-dollar,,bulbapedia
miracle-seed,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
miracle-seed,sword-shield,,buy,3000,poke-dollar,,bulbapedia
miracle-seed,sword-shield,,sell,500,poke-dollar,,bulbapedia
miracle-seed,scarlet-violet,,buy,3000,poke-dollar,,bulbapedia
miracle-seed,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
miracleberry,crystal,crystal,sell,5,poke-dollar,,pokedb
miracleberry,gold-silver,,sell,5,poke-dollar,,pokedb
mirage-mail,crystal,crystal,sell,25,poke-dollar,,pokedb
mirage-mail,gold-silver,,sell,25,poke-dollar,,pokedb
mirror-herb,scarlet-violet,,buy,30000,poke-dollar,,pokedb
mirror-herb,scarlet-violet,,sell,7500,poke-dollar,,pokedb
misty-seed,sun-moon,,sell,2000,poke-dollar,,bulbapedia
misty-seed,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,bulbapedia
misty-seed,sword-shield,,sell,2000,poke-dollar,,bulbapedia
misty-seed,scarlet-violet,,buy,20000,poke-dollar,,bulbapedia
misty-seed,scarlet-violet,,sell,5000,poke-dollar,,bulbapedia
mixed-mushrooms,sword-shield,,buy,400,poke-dollar,,pokedb
mixed-mushrooms,sword-shield,,sell,200,poke-dollar,,pokedb
modest-mint,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,pokedb
modest-mint,scarlet-violet,,buy,20000,poke-dollar,,pokedb
modest-mint,scarlet-violet,,sell,5000,poke-dollar,,pokedb
modest-mint,sword-shield,,sell,10,poke-dollar,,pokedb
monstrous-tablecloth,scarlet-violet,,sell,500,poke-dollar,,pokedb
monstrous-tablecloth,scarlet-violet,,buy,2000,poke-dollar,,pokedb
moomoo-cheese,sword-shield,,buy,2200,poke-dollar,,pokedb
moomoo-cheese,sword-shield,,sell,1100,poke-dollar,,pokedb
moomoo-milk,gold-silver,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,crystal,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,firered-leafgreen,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,diamond-pearl,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,platinum,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,heartgold-soulsilver,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,black-white,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,black-2-white-2,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,x-y,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,omega-ruby-alpha-sapphire,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,brilliant-diamond-shining-pearl,,buy,500,poke-dollar,,bulbapedia
moomoo-milk,gold-silver,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,crystal,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,firered-leafgreen,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,diamond-pearl,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,platinum,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,heartgold-soulsilver,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,black-white,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,black-2-white-2,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,x-y,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,omega-ruby-alpha-sapphire,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,brilliant-diamond-shining-pearl,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,ruby-sapphire,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,emerald,,sell,250,poke-dollar,,bulbapedia
moomoo-milk,sun-moon,,sell,300,poke-dollar,,bulbapedia
moomoo-milk,ultra-sun-ultra-moon,,sell,300,poke-dollar,,bulbapedia
moomoo-milk,sword-shield,,buy,600,poke-dollar,,bulbapedia
moomoo-milk,sword-shield,,sell,300,poke-dollar,,bulbapedia
moomoo-milk,scarlet-violet,,buy,600,poke-dollar,,bulbapedia
moomoo-milk,scarlet-violet,,sell,150,poke-dollar,,bulbapedia
moon-stone,red-blue,,sell,0,poke-dollar,,bulbapedia
moon-stone,yellow,,sell,0,poke-dollar,,bulbapedia
moon-stone,gold-silver,,sell,0,poke-dollar,,bulbapedia
moon-stone,crystal,,sell,0,poke-dollar,,bulbapedia
moon-stone,diamond-pearl,,sell,1050,poke-dollar,,bulbapedia
moon-stone,platinum,,sell,1050,poke-dollar,,bulbapedia
moon-stone,heartgold-soulsilver,,sell,1050,poke-dollar,,bulbapedia
moon-stone,black-white,white,sell,1050,poke-dollar,,bulbapedia
moon-stone,black-2-white-2,,sell,1050,poke-dollar,,bulbapedia
moon-stone,x-y,,sell,1050,poke-dollar,,bulbapedia
moon-stone,omega-ruby-alpha-sapphire,,sell,1050,poke-dollar,,bulbapedia
moon-stone,brilliant-diamond-shining-pearl,,sell,1050,poke-dollar,,bulbapedia
moon-stone,black-white,black,buy,10000,poke-dollar,,bulbapedia
moon-stone,black-white,black,sell,1050,poke-dollar,,bulbapedia
moon-stone,sun-moon,,sell,1500,poke-dollar,,bulbapedia
moon-stone,ultra-sun-ultra-moon,,sell,1500,poke-dollar,,bulbapedia
moon-stone,lets-go-pikachu-lets-go-eevee,,sell,1500,poke-dollar,,bulbapedia
moon-stone,sword-shield,,sell,1500,poke-dollar,,bulbapedia
moon-stone,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
morph-mail,crystal,crystal,sell,25,poke-dollar,,pokedb
morph-mail,gold-silver,,sell,25,poke-dollar,,pokedb
mosaic-mail,diamond-pearl,,sell,25,poke-dollar,,pokedb
mosaic-mail,heartgold-soulsilver,,sell,25,poke-dollar,,pokedb
mosaic-mail,platinum,platinum,sell,25,poke-dollar,,pokedb
muscle-band,diamond-pearl,,sell,100,poke-dollar,,bulbapedia
muscle-band,platinum,,sell,100,poke-dollar,,bulbapedia
muscle-band,heartgold-soulsilver,,sell,100,poke-dollar,,bulbapedia
muscle-band,black-white,,sell,100,poke-dollar,,bulbapedia
muscle-band,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
muscle-band,x-y,,sell,100,poke-dollar,,bulbapedia
muscle-band,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
muscle-band,brilliant-diamond-shining-pearl,,sell,100,poke-dollar,,bulbapedia
muscle-band,sun-moon,,sell,2000,poke-dollar,,bulbapedia
muscle-band,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,bulbapedia
muscle-band,sword-shield,,sell,2000,poke-dollar,,bulbapedia
muscle-band,scarlet-violet,,buy,8000,poke-dollar,,bulbapedia
muscle-band,scarlet-violet,,sell,2000,poke-dollar,,bulbapedia
muscle-wing,black-white,,sell,1500,poke-dollar,,bulbapedia
muscle-wing,black-2-white-2,,sell,1500,poke-dollar,,bulbapedia
muscle-wing,x-y,,sell,1500,poke-dollar,,bulbapedia
muscle-wing,omega-ruby-alpha-sapphire,,sell,1500,poke-dollar,,bulbapedia
muscle-wing,sun-moon,,sell,150,poke-dollar,,bulbapedia
muscle-wing,ultra-sun-ultra-moon,,sell,150,poke-dollar,,bulbapedia
muscle-wing,sword-shield,,sell,150,poke-dollar,,bulbapedia
muscle-wing,scarlet-violet,,sell,75,poke-dollar,,bulbapedia
muscle-mochi,scarlet-violet,,sell,125,poke-dollar,,pokedb
music-mail,crystal,crystal,sell,25,poke-dollar,,pokedb
music-mail,gold-silver,,sell,25,poke-dollar,,pokedb
mustard,scarlet-violet,,sell,32,poke-dollar,,pokedb
mustard,scarlet-violet,,buy,130,poke-dollar,,pokedb
mystery-berry,crystal,crystal,sell,5,poke-dollar,,pokedb
mystery-berry,gold-silver,,sell,5,poke-dollar,,pokedb
mystic-water,gold-silver,,sell,50,poke-dollar,,bulbapedia
mystic-water,crystal,,sell,50,poke-dollar,,bulbapedia
mystic-water,ruby-sapphire,,sell,50,poke-dollar,,bulbapedia
mystic-water,emerald,,sell,50,poke-dollar,,bulbapedia
mystic-water,firered-leafgreen,,sell,50,poke-dollar,,bulbapedia
mystic-water,diamond-pearl,,sell,50,poke-dollar,,bulbapedia
mystic-water,platinum,,sell,50,poke-dollar,,bulbapedia
mystic-water,heartgold-soulsilver,,sell,50,poke-dollar,,bulbapedia
mystic-water,black-white,,sell,50,poke-dollar,,bulbapedia
mystic-water,black-2-white-2,,sell,50,poke-dollar,,bulbapedia
mystic-water,x-y,,sell,50,poke-dollar,,bulbapedia
mystic-water,omega-ruby-alpha-sapphire,,sell,50,poke-dollar,,bulbapedia
mystic-water,brilliant-diamond-shining-pearl,,sell,50,poke-dollar,,bulbapedia
mystic-water,sun-moon,,sell,500,poke-dollar,,bulbapedia
mystic-water,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
mystic-water,sword-shield,,buy,3000,poke-dollar,,bulbapedia
mystic-water,sword-shield,,sell,500,poke-dollar,,bulbapedia
mystic-water,scarlet-violet,,buy,3000,poke-dollar,,bulbapedia
mystic-water,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
naive-mint,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,pokedb
naive-mint,scarlet-violet,,sell,5000,poke-dollar,,pokedb
naive-mint,scarlet-violet,,buy,20000,poke-dollar,,pokedb
naive-mint,sword-shield,,sell,10,poke-dollar,,pokedb
nanab-berry,ruby-sapphire,,sell,10,poke-dollar,,bulbapedia
nanab-berry,emerald,,sell,10,poke-dollar,,bulbapedia
nanab-berry,firered-leafgreen,,sell,10,poke-dollar,,bulbapedia
nanab-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
nanab-berry,platinum,,sell,10,poke-dollar,,bulbapedia
nanab-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
nanab-berry,black-white,,sell,10,poke-dollar,,bulbapedia
nanab-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
nanab-berry,x-y,,sell,10,poke-dollar,,bulbapedia
nanab-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
nanab-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
nanab-berry,lets-go-pikachu-lets-go-eevee,,sell,100,poke-dollar,,bulbapedia
naughty-mint,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,pokedb
naughty-mint,scarlet-violet,,buy,20000,poke-dollar,,pokedb
naughty-mint,scarlet-violet,,sell,5000,poke-dollar,,pokedb
naughty-mint,sword-shield,,sell,10,poke-dollar,,pokedb
never-melt-ice,gold-silver,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,crystal,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,ruby-sapphire,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,emerald,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,firered-leafgreen,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,diamond-pearl,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,platinum,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,heartgold-soulsilver,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,black-white,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,black-2-white-2,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,x-y,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,omega-ruby-alpha-sapphire,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,brilliant-diamond-shining-pearl,,sell,50,poke-dollar,,bulbapedia
never-melt-ice,sun-moon,,sell,500,poke-dollar,,bulbapedia
never-melt-ice,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
never-melt-ice,sword-shield,,buy,3000,poke-dollar,,bulbapedia
never-melt-ice,sword-shield,,sell,500,poke-dollar,,bulbapedia
never-melt-ice,scarlet-violet,,buy,3000,poke-dollar,,bulbapedia
never-melt-ice,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
nomel-berry,ruby-sapphire,,sell,10,poke-dollar,,bulbapedia
nomel-berry,emerald,,sell,10,poke-dollar,,bulbapedia
nomel-berry,firered-leafgreen,,sell,10,poke-dollar,,bulbapedia
nomel-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
nomel-berry,platinum,,sell,10,poke-dollar,,bulbapedia
nomel-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
nomel-berry,black-white,,sell,10,poke-dollar,,bulbapedia
nomel-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
nomel-berry,x-y,,sell,10,poke-dollar,,bulbapedia
nomel-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
nomel-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
noodles,scarlet-violet,,buy,280,poke-dollar,,pokedb
noodles,scarlet-violet,,sell,70,poke-dollar,,pokedb
normal-box,crystal,crystal,sell,5,poke-dollar,,pokedb
normal-box,gold-silver,gold,sell,5,poke-dollar,,pokedb
normal-box,gold-silver,silver,sell,5,poke-dollar,,pokedb
normal-gem,black-white,,sell,100,poke-dollar,,bulbapedia
normal-gem,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
normal-gem,x-y,,sell,100,poke-dollar,,bulbapedia
normal-gem,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
normal-gem,sun-moon,,sell,2000,poke-dollar,,bulbapedia
normal-gem,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,bulbapedia
normal-gem,lets-go-pikachu-lets-go-eevee,,sell,2000,poke-dollar,,bulbapedia
normal-gem,sword-shield,,sell,2000,poke-dollar,,bulbapedia
normal-gem,scarlet-violet,,buy,15000,poke-dollar,,bulbapedia
normal-gem,scarlet-violet,,sell,3750,poke-dollar,,bulbapedia
normal-tera-shard,scarlet-violet,,sell,500,poke-dollar,,pokedb
nugget,red-blue,,sell,5000,poke-dollar,,bulbapedia
nugget,yellow,,sell,5000,poke-dollar,,bulbapedia
nugget,ruby-sapphire,,sell,5000,poke-dollar,,bulbapedia
nugget,emerald,,sell,5000,poke-dollar,,bulbapedia
nugget,firered-leafgreen,,sell,5000,poke-dollar,,bulbapedia
nugget,diamond-pearl,,sell,5000,poke-dollar,,bulbapedia
nugget,platinum,,sell,5000,poke-dollar,,bulbapedia
nugget,black-white,white,sell,5000,poke-dollar,,bulbapedia
nugget,black-2-white-2,,sell,5000,poke-dollar,,bulbapedia
nugget,x-y,,sell,5000,poke-dollar,,bulbapedia
nugget,omega-ruby-alpha-sapphire,,sell,5000,poke-dollar,,bulbapedia
nugget,sun-moon,,sell,5000,poke-dollar,,bulbapedia
nugget,ultra-sun-ultra-moon,,sell,5000,poke-dollar,,bulbapedia
nugget,lets-go-pikachu-lets-go-eevee,,sell,5000,poke-dollar,,bulbapedia
nugget,sword-shield,,sell,5000,poke-dollar,,bulbapedia
nugget,brilliant-diamond-shining-pearl,,sell,5000,poke-dollar,,bulbapedia
nugget,scarlet-violet,,sell,5000,poke-dollar,,bulbapedia
nugget,gold-silver,,buy,4500,poke-dollar,,bulbapedia
nugget,crystal,,buy,4500,poke-dollar,,bulbapedia
nugget,heartgold-soulsilver,,buy,4500,poke-dollar,,bulbapedia
nugget,gold-silver,,sell,5000,poke-dollar,,bulbapedia
nugget,crystal,,sell,5000,poke-dollar,,bulbapedia
nugget,heartgold-soulsilver,,sell,5000,poke-dollar,,bulbapedia
nugget,black-white,black,buy,50000,poke-dollar,,bulbapedia
nugget,black-white,black,sell,5000,poke-dollar,,bulbapedia
occa-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
occa-berry,platinum,,sell,10,poke-dollar,,bulbapedia
occa-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
occa-berry,black-white,,sell,10,poke-dollar,,bulbapedia
occa-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
occa-berry,x-y,,sell,10,poke-dollar,,bulbapedia
occa-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
occa-berry,sun-moon,,sell,10,poke-dollar,,bulbapedia
occa-berry,ultra-sun-ultra-moon,,sell,10,poke-dollar,,bulbapedia
occa-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
occa-berry,sword-shield,,sell,40,poke-dollar,,bulbapedia
occa-berry,scarlet-violet,,sell,20,poke-dollar,,bulbapedia
oceanic-slate,brilliant-diamond-shining-pearl,,buy,3,,Costs 3 Mysterious Shards S or 1 Mysterious Shard L.,pokedb
odd-incense,diamond-pearl,,sell,4800,poke-dollar,,bulbapedia
odd-incense,platinum,,sell,4800,poke-dollar,,bulbapedia
odd-incense,heartgold-soulsilver,,sell,4800,poke-dollar,,bulbapedia
odd-incense,brilliant-diamond-shining-pearl,,sell,4800,poke-dollar,,bulbapedia
odd-incense,black-white,,buy,9600,poke-dollar,,bulbapedia
odd-incense,black-2-white-2,,buy,9600,poke-dollar,,bulbapedia
odd-incense,x-y,,buy,9600,poke-dollar,,bulbapedia
odd-incense,omega-ruby-alpha-sapphire,,buy,9600,poke-dollar,,bulbapedia
odd-incense,black-white,,sell,4800,poke-dollar,,bulbapedia
odd-incense,black-2-white-2,,sell,4800,poke-dollar,,bulbapedia
odd-incense,x-y,,sell,4800,poke-dollar,,bulbapedia
odd-incense,omega-ruby-alpha-sapphire,,sell,4800,poke-dollar,,bulbapedia
odd-incense,sun-moon,,buy,2000,poke-dollar,,bulbapedia
odd-incense,ultra-sun-ultra-moon,,buy,2000,poke-dollar,,bulbapedia
odd-incense,sword-shield,,buy,2000,poke-dollar,,bulbapedia
odd-incense,sun-moon,,sell,1000,poke-dollar,,bulbapedia
odd-incense,ultra-sun-ultra-moon,,sell,1000,poke-dollar,,bulbapedia
odd-incense,sword-shield,,sell,1000,poke-dollar,,bulbapedia
odd-keystone,diamond-pearl,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,platinum,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,heartgold-soulsilver,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,black-white,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,black-2-white-2,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,x-y,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,omega-ruby-alpha-sapphire,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,sun-moon,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,ultra-sun-ultra-moon,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,brilliant-diamond-shining-pearl,,sell,1050,poke-dollar,,bulbapedia
odd-keystone,scarlet-violet,,sell,525,poke-dollar,,bulbapedia
old-amber,diamond-pearl,,sell,500,poke-dollar,,bulbapedia
old-amber,platinum,,sell,500,poke-dollar,,bulbapedia
old-amber,heartgold-soulsilver,,sell,500,poke-dollar,,bulbapedia
old-amber,black-white,,sell,500,poke-dollar,,bulbapedia
old-amber,black-2-white-2,,sell,500,poke-dollar,,bulbapedia
old-amber,x-y,,sell,500,poke-dollar,,bulbapedia
old-amber,omega-ruby-alpha-sapphire,,sell,500,poke-dollar,,bulbapedia
old-amber,sun-moon,,sell,500,poke-dollar,,bulbapedia
old-amber,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
old-amber,lets-go-pikachu-lets-go-eevee,,sell,500,poke-dollar,,bulbapedia
old-amber,brilliant-diamond-shining-pearl,,sell,500,poke-dollar,,bulbapedia
old-gateau,diamond-pearl,,sell,100,poke-dollar,,bulbapedia
old-gateau,platinum,,sell,100,poke-dollar,,bulbapedia
old-gateau,heartgold-soulsilver,,sell,100,poke-dollar,,bulbapedia
old-gateau,black-white,,sell,100,poke-dollar,,bulbapedia
old-gateau,x-y,,sell,100,poke-dollar,,bulbapedia
old-gateau,omega-ruby-alpha-sapphire,,sell,100,poke-dollar,,bulbapedia
old-gateau,brilliant-diamond-shining-pearl,,sell,100,poke-dollar,,bulbapedia
old-gateau,black-2-white-2,,buy,1000,poke-dollar,,bulbapedia
old-gateau,black-2-white-2,,sell,100,poke-dollar,,bulbapedia
old-gateau,sun-moon,,sell,175,poke-dollar,,bulbapedia
old-gateau,ultra-sun-ultra-moon,,sell,175,poke-dollar,,bulbapedia
old-gateau,sword-shield,,sell,175,poke-dollar,,bulbapedia
olive-oil,scarlet-violet,,buy,300,poke-dollar,,pokedb
olive-oil,scarlet-violet,,sell,75,poke-dollar,,pokedb
onion,scarlet-violet,,buy,130,poke-dollar,,pokedb
onion,scarlet-violet,,sell,32,poke-dollar,,pokedb
oran-berry,ruby-sapphire,,sell,10,poke-dollar,,bulbapedia
oran-berry,emerald,,sell,10,poke-dollar,,bulbapedia
oran-berry,firered-leafgreen,,sell,10,poke-dollar,,bulbapedia
oran-berry,diamond-pearl,,sell,10,poke-dollar,,bulbapedia
oran-berry,platinum,,sell,10,poke-dollar,,bulbapedia
oran-berry,heartgold-soulsilver,,sell,10,poke-dollar,,bulbapedia
oran-berry,black-white,,sell,10,poke-dollar,,bulbapedia
oran-berry,black-2-white-2,,sell,10,poke-dollar,,bulbapedia
oran-berry,x-y,,sell,10,poke-dollar,,bulbapedia
oran-berry,omega-ruby-alpha-sapphire,,sell,10,poke-dollar,,bulbapedia
oran-berry,sun-moon,,sell,10,poke-dollar,,bulbapedia
oran-berry,ultra-sun-ultra-moon,,sell,10,poke-dollar,,bulbapedia
oran-berry,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,bulbapedia
oran-berry,sword-shield,,buy,80,poke-dollar,,bulbapedia
oran-berry,sword-shield,,sell,40,poke-dollar,,bulbapedia
