pokemon,version_group,method,move,level,order,mastery
skarmory,xd,machine,facade,0,,
skarmory,xd,machine,taunt,0,,
skarmory,xd,machine,secret-power,0,,
skarmory,xd,machine,aerial-ace,0,,
houndour,colosseum,level-up,leer,1,1,
houndour,colosseum,level-up,ember,1,2,
houndour,colosseum,level-up,howl,7,,
houndour,colosseum,level-up,smog,13,,
houndour,colosseum,level-up,roar,19,,
houndour,colosseum,level-up,bite,25,,
houndour,colosseum,level-up,odor-sleuth,31,,
houndour,colosseum,level-up,feint-attack,37,,
houndour,colosseum,level-up,flamethrower,43,,
houndour,colosseum,level-up,crunch,49,,
houndour,colosseum,machine,roar,0,,
houndour,colosseum,machine,flamethrower,0,,
houndour,colosseum,machine,solar-beam,0,,
houndour,colosseum,machine,toxic,0,,
houndour,colosseum,machine,double-team,0,,
houndour,colosseum,machine,fire-blast,0,,
houndour,colosseum,machine,rest,0,,
houndour,colosseum,machine,thief,0,,
houndour,colosseum,machine,protect,0,,
houndour,colosseum,machine,sludge-bomb,0,,
houndour,colosseum,machine,attract,0,,
houndour,colosseum,machine,return,0,,
houndour,colosseum,machine,frustration,0,,
houndour,colosseum,machine,iron-tail,0,,
houndour,colosseum,machine,hidden-power,0,,
houndour,colosseum,machine,sunny-day,0,,
houndour,colosseum,machine,shadow-ball,0,,
houndour,colosseum,machine,rock-smash,0,,
houndour,colosseum,machine,torment,0,,
houndour,colosseum,machine,facade,0,,
houndour,colosseum,machine,taunt,0,,
houndour,colosseum,machine,snatch,0,,
houndour,colosseum,machine,secret-power,0,,
houndour,colosseum,machine,overheat,0,,
houndour,xd,level-up,leer,1,1,
houndour,xd,level-up,ember,1,2,
houndour,xd,level-up,howl,7,,
houndour,xd,level-up,smog,13,,
houndour,xd,level-up,roar,19,,
houndour,xd,level-up,bite,25,,
houndour,xd,level-up,odor-sleuth,31,,
houndour,xd,level-up,feint-attack,37,,
houndour,xd,level-up,flamethrower,43,,
houndour,xd,level-up,crunch,49,,
houndour,xd,tutor,body-slam,0,,
houndour,xd,tutor,double-edge,0,,
houndour,xd,tutor,mimic,0,,
houndour,xd,tutor,dream-eater,0,,
houndour,xd,tutor,substitute,0,,
houndour,xd,tutor,nightmare,0,,
houndour,xd,tutor,swagger,0,,
houndour,xd,machine,roar,0,,
houndour,xd,machine,flamethrower,0,,
houndour,xd,machine,solar-beam,0,,
houndour,xd,machine,toxic,0,,
houndour,xd,machine,double-team,0,,
houndour,xd,machine,fire-blast,0,,
houndour,xd,machine,rest,0,,
houndour,xd,machine,thief,0,,
houndour,xd,machine,protect,0,,
houndour,xd,machine,sludge-bomb,0,,
houndour,xd,machine,attract,0,,
houndour,xd,machine,return,0,,
houndour,xd,machine,frustration,0,,
houndour,xd,machine,iron-tail,0,,
houndour,xd,machine,hidden-power,0,,
houndour,xd,machine,sunny-day,0,,
houndour,xd,machine,shadow-ball,0,,
houndour,xd,machine,rock-smash,0,,
houndour,xd,machine,torment,0,,
houndour,xd,machine,facade,0,,
houndour,xd,machine,taunt,0,,
houndour,xd,machine,snatch,0,,
houndour,xd,machine,secret-power,0,,
houndour,xd,machine,overheat,0,,
houndour,xd,xd-purification,feint-attack,0,,
houndour,xd,xd-purification,charm,0,,
houndour,xd,xd-purification,ember,0,,
houndour,xd,xd-purification,roar,0,,
houndoom,colosseum,level-up,leer,1,1,
houndoom,colosseum,level-up,ember,1,2,
houndoom,colosseum,level-up,howl,1,3,
houndoom,colosseum,level-up,howl,7,,
houndoom,colosseum,level-up,smog,13,,
houndoom,colosseum,level-up,roar,19,,
houndoom,colosseum,level-up,bite,27,,
houndoom,colosseum,level-up,odor-sleuth,35,,
houndoom,colosseum,level-up,feint-attack,43,,
houndoom,colosseum,level-up,flamethrower,51,,
houndoom,colosseum,level-up,crunch,59,,
houndoom,colosseum,machine,roar,0,,
houndoom,colosseum,machine,flamethrower,0,,
houndoom,colosseum,machine,hyper-beam,0,,
houndoom,colosseum,machine,strength,0,,
houndoom,colosseum,machine,solar-beam,0,,
houndoom,colosseum,machine,toxic,0,,
houndoom,colosseum,machine,double-team,0,,
houndoom,colosseum,machine,fire-blast,0,,
houndoom,colosseum,machine,rest,0,,
houndoom,colosseum,machine,thief,0,,
houndoom,colosseum,machine,protect,0,,
houndoom,colosseum,machine,sludge-bomb,0,,
houndoom,colosseum,machine,attract,0,,
houndoom,colosseum,machine,return,0,,
houndoom,colosseum,machine,frustration,0,,
houndoom,colosseum,machine,iron-tail,0,,
houndoom,colosseum,machine,hidden-power,0,,
houndoom,colosseum,machine,sunny-day,0,,
houndoom,colosseum,machine,shadow-ball,0,,
houndoom,colosseum,machine,rock-smash,0,,
houndoom,colosseum,machine,torment,0,,
houndoom,colosseum,machine,facade,0,,
houndoom,colosseum,machine,taunt,0,,
houndoom,colosseum,machine,snatch,0,,
houndoom,colosseum,machine,secret-power,0,,
houndoom,colosseum,machine,overheat,0,,
houndoom,xd,level-up,leer,1,1,
houndoom,xd,level-up,ember,1,2,
houndoom,xd,level-up,howl,1,3,
houndoom,xd,level-up,howl,7,,
houndoom,xd,level-up,smog,13,,
houndoom,xd,level-up,roar,19,,
houndoom,xd,level-up,bite,27,,
houndoom,xd,level-up,odor-sleuth,35,,
houndoom,xd,level-up,feint-attack,43,,
houndoom,xd,level-up,flamethrower,51,,
houndoom,xd,level-up,crunch,59,,
houndoom,xd,tutor,body-slam,0,,
houndoom,xd,tutor,double-edge,0,,
houndoom,xd,tutor,mimic,0,,
houndoom,xd,tutor,dream-eater,0,,
houndoom,xd,tutor,substitute,0,,
houndoom,xd,tutor,nightmare,0,,
houndoom,xd,tutor,swagger,0,,
houndoom,xd,machine,roar,0,,
houndoom,xd,machine,flamethrower,0,,
houndoom,xd,machine,hyper-beam,0,,
houndoom,xd,machine,strength,0,,
houndoom,xd,machine,solar-beam,0,,
houndoom,xd,machine,toxic,0,,
houndoom,xd,machine,double-team,0,,
houndoom,xd,machine,fire-blast,0,,
houndoom,xd,machine,rest,0,,
houndoom,xd,machine,thief,0,,
houndoom,xd,machine,protect,0,,
houndoom,xd,machine,sludge-bomb,0,,
houndoom,xd,machine,attract,0,,
houndoom,xd,machine,return,0,,
houndoom,xd,machine,frustration,0,,
houndoom,xd,machine,iron-tail,0,,
houndoom,xd,machine,hidden-power,0,,
houndoom,xd,machine,sunny-day,0,,
houndoom,xd,machine,shadow-ball,0,,
houndoom,xd,machine,rock-smash,0,,
houndoom,xd,machine,torment,0,,
houndoom,xd,machine,facade,0,,
houndoom,xd,machine,taunt,0,,
houndoom,xd,machine,snatch,0,,
houndoom,xd,machine,secret-power,0,,
houndoom,xd,machine,overheat,0,,
kingdra,colosseum,level-up,leer,1,3,
kingdra,colosseum,level-up,water-gun,1,4,
kingdra,colosseum,level-up,smokescreen,1,2,
kingdra,colosseum,level-up,bubble,1,1,
kingdra,colosseum,level-up,smokescreen,8,,
kingdra,colosseum,level-up,leer,15,,
kingdra,colosseum,level-up,water-gun,22,,
kingdra,colosseum,level-up,twister,29,,
kingdra,colosseum,level-up,agility,40,,
kingdra,colosseum,level-up,hydro-pump,51,,
kingdra,colosseum,level-up,dragon-dance,62,,
kingdra,colosseum,machine,surf,0,,
kingdra,colosseum,machine,ice-beam,0,,
kingdra,colosseum,machine,blizzard,0,,
kingdra,colosseum,machine,hyper-beam,0,,
kingdra,colosseum,machine,toxic,0,,
kingdra,colosseum,machine,double-team,0,,
kingdra,colosseum,machine,waterfall,0,,
kingdra,colosseum,machine,rest,0,,
kingdra,colosseum,machine,protect,0,,
kingdra,colosseum,machine,attract,0,,
kingdra,colosseum,machine,return,0,,
kingdra,colosseum,machine,frustration,0,,
kingdra,colosseum,machine,hidden-power,0,,
kingdra,colosseum,machine,rain-dance,0,,
kingdra,colosseum,machine,hail,0,,
kingdra,colosseum,machine,facade,0,,
kingdra,colosseum,machine,secret-power,0,,
kingdra,colosseum,machine,dive,0,,
kingdra,colosseum,machine,water-pulse,0,,
kingdra,xd,level-up,leer,1,3,
kingdra,xd,level-up,water-gun,1,4,
kingdra,xd,level-up,smokescreen,1,2,
kingdra,xd,level-up,bubble,1,1,
kingdra,xd,level-up,smokescreen,8,,
kingdra,xd,level-up,leer,15,,
kingdra,xd,level-up,water-gun,22,,
kingdra,xd,level-up,twister,29,,
kingdra,xd,level-up,agility,40,,
kingdra,xd,level-up,hydro-pump,51,,
kingdra,xd,level-up,dragon-dance,62,,
kingdra,xd,tutor,body-slam,0,,
kingdra,xd,tutor,double-edge,0,,
kingdra,xd,tutor,mimic,0,,
kingdra,xd,tutor,substitute,0,,
kingdra,xd,tutor,icy-wind,0,,
kingdra,xd,tutor,swagger,0,,
kingdra,xd,machine,surf,0,,
kingdra,xd,machine,ice-beam,0,,
kingdra,xd,machine,blizzard,0,,
kingdra,xd,machine,hyper-beam,0,,
kingdra,xd,machine,toxic,0,,
kingdra,xd,machine,double-team,0,,
kingdra,xd,machine,waterfall,0,,
kingdra,xd,machine,rest,0,,
kingdra,xd,machine,protect,0,,
kingdra,xd,machine,attract,0,,
kingdra,xd,machine,return,0,,
kingdra,xd,machine,frustration,0,,
kingdra,xd,machine,hidden-power,0,,
kingdra,xd,machine,rain-dance,0,,
kingdra,xd,machine,hail,0,,
kingdra,xd,machine,facade,0,,
kingdra,xd,machine,secret-power,0,,
kingdra,xd,machine,dive,0,,
kingdra,xd,machine,water-pulse,0,,
phanpy,colosseum,level-up,tackle,1,2,
phanpy,colosseum,level-up,growl,1,3,
phanpy,colosseum,level-up,odor-sleuth,1,1,
phanpy,colosseum,level-up,defense-curl,9,,
phanpy,colosseum,level-up,flail,17,,
phanpy,colosseum,level-up,take-down,25,,
phanpy,colosseum,level-up,rollout,33,,
phanpy,colosseum,level-up,endure,41,,
phanpy,colosseum,level-up,double-edge,49,,
phanpy,colosseum,machine,roar,0,,
phanpy,colosseum,machine,strength,0,,
phanpy,colosseum,machine,earthquake,0,,
phanpy,colosseum,machine,toxic,0,,
phanpy,colosseum,machine,double-team,0,,
phanpy,colosseum,machine,rest,0,,
phanpy,colosseum,machine,protect,0,,
phanpy,colosseum,machine,sandstorm,0,,
phanpy,colosseum,machine,attract,0,,
phanpy,colosseum,machine,return,0,,
phanpy,colosseum,machine,frustration,0,,
phanpy,colosseum,machine,iron-tail,0,,
phanpy,colosseum,machine,hidden-power,0,,
phanpy,colosseum,machine,sunny-day,0,,
phanpy,colosseum,machine,rock-smash,0,,
phanpy,colosseum,machine,facade,0,,
phanpy,colosseum,machine,secret-power,0,,
phanpy,colosseum,machine,rock-tomb,0,,
phanpy,xd,level-up,tackle,1,2,
phanpy,xd,level-up,growl,1,3,
phanpy,xd,level-up,odor-sleuth,1,1,
phanpy,xd,level-up,defense-curl,9,,
phanpy,xd,level-up,flail,17,,
phanpy,xd,level-up,take-down,25,,
phanpy,xd,level-up,rollout,33,,
phanpy,xd,level-up,endure,41,,
phanpy,xd,level-up,double-edge,49,,
phanpy,xd,tutor,body-slam,0,,
phanpy,xd,tutor,double-edge,0,,
phanpy,xd,tutor,mimic,0,,
phanpy,xd,tutor,substitute,0,,
phanpy,xd,tutor,swagger,0,,
phanpy,xd,machine,roar,0,,
phanpy,xd,machine,strength,0,,
phanpy,xd,machine,earthquake,0,,
phanpy,xd,machine,toxic,0,,
phanpy,xd,machine,double-team,0,,
phanpy,xd,machine,rest,0,,
phanpy,xd,machine,protect,0,,
phanpy,xd,machine,sandstorm,0,,
phanpy,xd,machine,attract,0,,
phanpy,xd,machine,return,0,,
phanpy,xd,machine,frustration,0,,
phanpy,xd,machine,iron-tail,0,,
phanpy,xd,machine,hidden-power,0,,
phanpy,xd,machine,sunny-day,0,,
phanpy,xd,machine,rock-smash,0,,
phanpy,xd,machine,facade,0,,
phanpy,xd,machine,secret-power,0,,
phanpy,xd,machine,rock-tomb,0,,
donphan,colosseum,level-up,horn-attack,1,2,
donphan,colosseum,level-up,growl,1,3,
donphan,colosseum,level-up,odor-sleuth,1,1,
donphan,colosseum,level-up,defense-curl,9,,
donphan,colosseum,level-up,flail,17,,
donphan,colosseum,level-up,fury-attack,25,,
donphan,colosseum,level-up,rollout,33,,
donphan,colosseum,level-up,rapid-spin,41,,
donphan,colosseum,level-up,earthquake,49,,
donphan,colosseum,machine,roar,0,,
donphan,colosseum,machine,hyper-beam,0,,
donphan,colosseum,machine,strength,0,,
donphan,colosseum,machine,earthquake,0,,
donphan,colosseum,machine,toxic,0,,
donphan,colosseum,machine,double-team,0,,
donphan,colosseum,machine,rest,0,,
donphan,colosseum,machine,protect,0,,
donphan,colosseum,machine,sandstorm,0,,
donphan,colosseum,machine,attract,0,,
donphan,colosseum,machine,return,0,,
donphan,colosseum,machine,frustration,0,,
donphan,colosseum,machine,iron-tail,0,,
donphan,colosseum,machine,hidden-power,0,,
donphan,colosseum,machine,sunny-day,0,,
donphan,colosseum,machine,rock-smash,0,,
donphan,colosseum,machine,facade,0,,
donphan,colosseum,machine,secret-power,0,,
donphan,colosseum,machine,rock-tomb,0,,
donphan,xd,level-up,horn-attack,1,2,
donphan,xd,level-up,growl,1,3,
donphan,xd,level-up,odor-sleuth,1,1,
donphan,xd,level-up,defense-curl,9,,
donphan,xd,level-up,flail,17,,
donphan,xd,level-up,fury-attack,25,,
donphan,xd,level-up,rollout,33,,
donphan,xd,level-up,rapid-spin,41,,
donphan,xd,level-up,earthquake,49,,
donphan,xd,tutor,body-slam,0,,
donphan,xd,tutor,double-edge,0,,
donphan,xd,tutor,mimic,0,,
donphan,xd,tutor,substitute,0,,
donphan,xd,tutor,swagger,0,,
donphan,xd,machine,roar,0,,
donphan,xd,machine,hyper-beam,0,,
donphan,xd,machine,strength,0,,
donphan,xd,machine,earthquake,0,,
donphan,xd,machine,toxic,0,,
donphan,xd,machine,double-team,0,,
donphan,xd,machine,rest,0,,
donphan,xd,machine,protect,0,,
donphan,xd,machine,sandstorm,0,,
donphan,xd,machine,attract,0,,
donphan,xd,machine,return,0,,
donphan,xd,machine,frustration,0,,
donphan,xd,machine,iron-tail,0,,
donphan,xd,machine,hidden-power,0,,
donphan,xd,machine,sunny-day,0,,
donphan,xd,machine,rock-smash,0,,
donphan,xd,machine,facade,0,,
donphan,xd,machine,secret-power,0,,
donphan,xd,machine,rock-tomb,0,,
porygon2,colosseum,level-up,tackle,1,2,
porygon2,colosseum,level-up,conversion,1,3,
porygon2,colosseum,level-up,conversion-2,1,1,
porygon2,colosseum,level-up,agility,9,,
porygon2,colosseum,level-up,psybeam,12,,
porygon2,colosseum,level-up,recover,20,,
porygon2,colosseum,level-up,defense-curl,24,,
porygon2,colosseum,level-up,lock-on,32,,
porygon2,colosseum,level-up,tri-attack,36,,
porygon2,colosseum,level-up,recycle,44,,
porygon2,colosseum,level-up,zap-cannon,48,,
porygon2,colosseum,machine,ice-beam,0,,
porygon2,colosseum,machine,blizzard,0,,
porygon2,colosseum,machine,hyper-beam,0,,
porygon2,colosseum,machine,solar-beam,0,,
porygon2,colosseum,machine,thunderbolt,0,,
porygon2,colosseum,machine,thunder,0,,
porygon2,colosseum,machine,toxic,0,,
porygon2,colosseum,machine,psychic,0,,
porygon2,colosseum,machine,double-team,0,,
porygon2,colosseum,machine,flash,0,,
porygon2,colosseum,machine,rest,0,,
porygon2,colosseum,machine,thief,0,,
porygon2,colosseum,machine,protect,0,,
porygon2,colosseum,machine,return,0,,
porygon2,colosseum,machine,frustration,0,,
porygon2,colosseum,machine,iron-tail,0,,
porygon2,colosseum,machine,hidden-power,0,,
porygon2,colosseum,machine,rain-dance,0,,
porygon2,colosseum,machine,sunny-day,0,,
porygon2,colosseum,machine,shadow-ball,0,,
porygon2,colosseum,machine,facade,0,,
porygon2,colosseum,machine,secret-power,0,,
porygon2,colosseum,machine,aerial-ace,0,,
porygon2,colosseum,machine,shock-wave,0,,
porygon2,xd,level-up,tackle,1,2,
porygon2,xd,level-up,conversion,1,3,
porygon2,xd,level-up,conversion-2,1,1,
porygon2,xd,level-up,agility,9,,
porygon2,xd,level-up,psybeam,12,,
porygon2,xd,level-up,recover,20,,
porygon2,xd,level-up,defense-curl,24,,
porygon2,xd,level-up,lock-on,32,,
porygon2,xd,level-up,tri-attack,36,,
porygon2,xd,level-up,recycle,44,,
porygon2,xd,level-up,zap-cannon,48,,
porygon2,xd,tutor,double-edge,0,,
porygon2,xd,tutor,thunder-wave,0,,
porygon2,xd,tutor,mimic,0,,
porygon2,xd,tutor,dream-eater,0,,
porygon2,xd,tutor,substitute,0,,
porygon2,xd,tutor,nightmare,0,,
porygon2,xd,tutor,icy-wind,0,,
porygon2,xd,tutor,swagger,0,,
porygon2,xd,machine,ice-beam,0,,
porygon2,xd,machine,blizzard,0,,
porygon2,xd,machine,hyper-beam,0,,
porygon2,xd,machine,solar-beam,0,,
porygon2,xd,machine,thunderbolt,0,,
porygon2,xd,machine,thunder,0,,
porygon2,xd,machine,toxic,0,,
porygon2,xd,machine,psychic,0,,
porygon2,xd,machine,double-team,0,,
porygon2,xd,machine,flash,0,,
porygon2,xd,machine,rest,0,,
porygon2,xd,machine,thief,0,,
porygon2,xd,machine,protect,0,,
porygon2,xd,machine,return,0,,
porygon2,xd,machine,frustration,0,,
porygon2,xd,machine,iron-tail,0,,
porygon2,xd,machine,hidden-power,0,,
porygon2,xd,machine,rain-dance,0,,
porygon2,xd,machine,sunny-day,0,,
porygon2,xd,machine,shadow-ball,0,,
porygon2,xd,machine,facade,0,,
porygon2,xd,machine,secret-power,0,,
porygon2,xd,machine,aerial-ace,0,,
porygon2,xd,machine,shock-wave,0,,
stantler,colosseum,level-up,tackle,1,,
stantler,colosseum,level-up,leer,7,,
stantler,colosseum,level-up,astonish,13,,
stantler,colosseum,level-up,hypnosis,19,,
stantler,colosseum,level-up,stomp,25,,
stantler,colosseum,level-up,sand-attack,31,,
stantler,colosseum,level-up,take-down,37,,
stantler,colosseum,level-up,confuse-ray,43,,
stantler,colosseum,level-up,calm-mind,49,,
stantler,colosseum,machine,roar,0,,
stantler,colosseum,machine,solar-beam,0,,
stantler,colosseum,machine,thunderbolt,0,,
stantler,colosseum,machine,thunder,0,,
stantler,colosseum,machine,earthquake,0,,
stantler,colosseum,machine,toxic,0,,
stantler,colosseum,machine,psychic,0,,
stantler,colosseum,machine,double-team,0,,
stantler,colosseum,machine,light-screen,0,,
stantler,colosseum,machine,reflect,0,,
stantler,colosseum,machine,flash,0,,
stantler,colosseum,machine,rest,0,,
stantler,colosseum,machine,thief,0,,
stantler,colosseum,machine,protect,0,,
stantler,colosseum,machine,attract,0,,
stantler,colosseum,machine,return,0,,
stantler,colosseum,machine,frustration,0,,
stantler,colosseum,machine,iron-tail,0,,
stantler,colosseum,machine,hidden-power,0,,
stantler,colosseum,machine,rain-dance,0,,
stantler,colosseum,machine,sunny-day,0,,
stantler,colosseum,machine,shadow-ball,0,,
stantler,colosseum,machine,facade,0,,
stantler,colosseum,machine,skill-swap,0,,
stantler,colosseum,machine,secret-power,0,,
stantler,colosseum,machine,calm-mind,0,,
stantler,colosseum,machine,shock-wave,0,,
stantler,xd,level-up,tackle,1,,
stantler,xd,level-up,leer,7,,
stantler,xd,level-up,astonish,13,,
stantler,xd,level-up,hypnosis,19,,
stantler,xd,level-up,stomp,25,,
stantler,xd,level-up,sand-attack,31,,
stantler,xd,level-up,take-down,37,,
stantler,xd,level-up,confuse-ray,43,,
stantler,xd,level-up,calm-mind,49,,
stantler,xd,tutor,body-slam,0,,
stantler,xd,tutor,double-edge,0,,
stantler,xd,tutor,thunder-wave,0,,
stantler,xd,tutor,mimic,0,,
stantler,xd,tutor,dream-eater,0,,
stantler,xd,tutor,substitute,0,,
stantler,xd,tutor,nightmare,0,,
stantler,xd,tutor,swagger,0,,
stantler,xd,machine,roar,0,,
stantler,xd,machine,solar-beam,0,,
stantler,xd,machine,thunderbolt,0,,
stantler,xd,machine,thunder,0,,
stantler,xd,machine,earthquake,0,,
stantler,xd,machine,toxic,0,,
stantler,xd,machine,psychic,0,,
stantler,xd,machine,double-team,0,,
stantler,xd,machine,light-screen,0,,
stantler,xd,machine,reflect,0,,
stantler,xd,machine,flash,0,,
stantler,xd,machine,rest,0,,
stantler,xd,machine,thief,0,,
stantler,xd,machine,protect,0,,
stantler,xd,machine,attract,0,,
stantler,xd,machine,return,0,,
stantler,xd,machine,frustration,0,,
stantler,xd,machine,iron-tail,0,,
stantler,xd,machine,hidden-power,0,,
stantler,xd,machine,rain-dance,0,,
stantler,xd,machine,sunny-day,0,,
stantler,xd,machine,shadow-ball,0,,
stantler,xd,machine,facade,0,,
stantler,xd,machine,skill-swap,0,,
stantler,xd,machine,secret-power,0,,
stantler,xd,machine,calm-mind,0,,
stantler,xd,machine,shock-wave,0,,
smeargle,colosseum,level-up,sketch,1,,
smeargle,colosseum,level-up,sketch,11,,
smeargle,colosseum,level-up,sketch,21,,
smeargle,colosseum,level-up,sketch,31,,
smeargle,colosseum,level-up,sketch,41,,
smeargle,colosseum,level-up,sketch,51,,
smeargle,colosseum,level-up,sketch,61,,
smeargle,colosseum,level-up,sketch,71,,
smeargle,colosseum,level-up,sketch,81,,
smeargle,colosseum,level-up,sketch,91,,
smeargle,xd,level-up,sketch,1,,
smeargle,xd,level-up,sketch,11,,
smeargle,xd,level-up,sketch,21,,
smeargle,xd,level-up,sketch,31,,
smeargle,xd,level-up,sketch,41,,
smeargle,xd,level-up,sketch,51,,
smeargle,xd,level-up,sketch,61,,
smeargle,xd,level-up,sketch,71,,
smeargle,xd,level-up,sketch,81,,
smeargle,xd,level-up,sketch,91,,
tyrogue,colosseum,level-up,tackle,1,,
tyrogue,colosseum,machine,strength,0,,
tyrogue,colosseum,machine,earthquake,0,,
tyrogue,colosseum,machine,toxic,0,,
tyrogue,colosseum,machine,double-team,0,,
tyrogue,colosseum,machine,rest,0,,
tyrogue,colosseum,machine,thief,0,,
tyrogue,colosseum,machine,protect,0,,
tyrogue,colosseum,machine,attract,0,,
tyrogue,colosseum,machine,return,0,,
tyrogue,colosseum,machine,frustration,0,,
tyrogue,colosseum,machine,hidden-power,0,,
tyrogue,colosseum,machine,rain-dance,0,,
tyrogue,colosseum,machine,sunny-day,0,,
tyrogue,colosseum,machine,rock-smash,0,,
tyrogue,colosseum,machine,facade,0,,
tyrogue,colosseum,machine,brick-break,0,,
tyrogue,colosseum,machine,secret-power,0,,
tyrogue,colosseum,machine,bulk-up,0,,
tyrogue,xd,level-up,tackle,1,,
tyrogue,xd,tutor,body-slam,0,,
tyrogue,xd,tutor,double-edge,0,,
tyrogue,xd,tutor,seismic-toss,0,,
tyrogue,xd,tutor,mimic,0,,
tyrogue,xd,tutor,substitute,0,,
tyrogue,xd,tutor,swagger,0,,
tyrogue,xd,machine,strength,0,,
tyrogue,xd,machine,earthquake,0,,
tyrogue,xd,machine,toxic,0,,
tyrogue,xd,machine,double-team,0,,
tyrogue,xd,machine,rest,0,,
tyrogue,xd,machine,thief,0,,
tyrogue,xd,machine,protect,0,,
tyrogue,xd,machine,attract,0,,
tyrogue,xd,machine,return,0,,
tyrogue,xd,machine,frustration,0,,
tyrogue,xd,machine,hidden-power,0,,
tyrogue,xd,machine,rain-dance,0,,
tyrogue,xd,machine,sunny-day,0,,
tyrogue,xd,machine,rock-smash,0,,
tyrogue,xd,machine,facade,0,,
tyrogue,xd,machine,brick-break,0,,
tyrogue,xd,machine,secret-power,0,,
tyrogue,xd,machine,bulk-up,0,,
hitmontop,colosseum,level-up,rolling-kick,1,2,
hitmontop,colosseum,level-up,revenge,1,1,
hitmontop,colosseum,level-up,focus-energy,7,,
hitmontop,colosseum,level-up,pursuit,13,,
hitmontop,colosseum,level-up,quick-attack,19,,
hitmontop,colosseum,level-up,triple-kick,20,,
hitmontop,colosseum,level-up,rapid-spin,25,,
hitmontop,colosseum,level-up,counter,31,,
hitmontop,colosseum,level-up,agility,37,,
hitmontop,colosseum,level-up,detect,43,,
hitmontop,colosseum,level-up,endeavor,49,,
hitmontop,colosseum,machine,strength,0,,
hitmontop,colosseum,machine,earthquake,0,,
hitmontop,colosseum,machine,dig,0,,
hitmontop,colosseum,machine,toxic,0,,
hitmontop,colosseum,machine,double-team,0,,
hitmontop,colosseum,machine,rest,0,,
hitmontop,colosseum,machine,thief,0,,
hitmontop,colosseum,machine,protect,0,,
hitmontop,colosseum,machine,sandstorm,0,,
hitmontop,colosseum,machine,attract,0,,
hitmontop,colosseum,machine,return,0,,
hitmontop,colosseum,machine,frustration,0,,
hitmontop,colosseum,machine,hidden-power,0,,
hitmontop,colosseum,machine,rain-dance,0,,
hitmontop,colosseum,machine,sunny-day,0,,
hitmontop,colosseum,machine,rock-smash,0,,
hitmontop,colosseum,machine,facade,0,,
hitmontop,colosseum,machine,brick-break,0,,
hitmontop,colosseum,machine,secret-power,0,,
hitmontop,colosseum,machine,bulk-up,0,,
hitmontop,xd,level-up,rolling-kick,1,2,
hitmontop,xd,level-up,revenge,1,1,
hitmontop,xd,level-up,focus-energy,7,,
hitmontop,xd,level-up,pursuit,13,,
hitmontop,xd,level-up,quick-attack,19,,
hitmontop,xd,level-up,triple-kick,20,,
hitmontop,xd,level-up,rapid-spin,25,,
hitmontop,xd,level-up,counter,31,,
hitmontop,xd,level-up,agility,37,,
hitmontop,xd,level-up,detect,43,,
hitmontop,xd,level-up,endeavor,49,,
hitmontop,xd,tutor,body-slam,0,,
hitmontop,xd,tutor,double-edge,0,,
hitmontop,xd,tutor,seismic-toss,0,,
hitmontop,xd,tutor,mimic,0,,
hitmontop,xd,tutor,substitute,0,,
hitmontop,xd,tutor,swagger,0,,
hitmontop,xd,machine,strength,0,,
hitmontop,xd,machine,earthquake,0,,
hitmontop,xd,machine,dig,0,,
hitmontop,xd,machine,toxic,0,,
hitmontop,xd,machine,double-team,0,,
hitmontop,xd,machine,rest,0,,
hitmontop,xd,machine,thief,0,,
hitmontop,xd,machine,protect,0,,
hitmontop,xd,machine,sandstorm,0,,
hitmontop,xd,machine,attract,0,,
hitmontop,xd,machine,return,0,,
hitmontop,xd,machine,frustration,0,,
hitmontop,xd,machine,hidden-power,0,,
hitmontop,xd,machine,rain-dance,0,,
hitmontop,xd,machine,sunny-day,0,,
hitmontop,xd,machine,rock-smash,0,,
hitmontop,xd,machine,facade,0,,
hitmontop,xd,machine,brick-break,0,,
hitmontop,xd,machine,secret-power,0,,
hitmontop,xd,machine,bulk-up,0,,
smoochum,colosseum,level-up,pound,1,1,
smoochum,colosseum,level-up,lick,1,2,
smoochum,colosseum,level-up,sweet-kiss,9,,
smoochum,colosseum,level-up,powder-snow,13,,
smoochum,colosseum,level-up,confusion,21,,
smoochum,colosseum,level-up,sing,25,,
smoochum,colosseum,level-up,mean-look,33,,
smoochum,colosseum,level-up,fake-tears,37,,
smoochum,colosseum,level-up,psychic,45,,
smoochum,colosseum,level-up,perish-song,49,,
smoochum,colosseum,level-up,blizzard,57,,
smoochum,colosseum,machine,ice-beam,0,,
smoochum,colosseum,machine,blizzard,0,,
smoochum,colosseum,machine,toxic,0,,
smoochum,colosseum,machine,psychic,0,,
smoochum,colosseum,machine,double-team,0,,
smoochum,colosseum,machine,light-screen,0,,
smoochum,colosseum,machine,reflect,0,,
smoochum,colosseum,machine,flash,0,,
smoochum,colosseum,machine,rest,0,,
smoochum,colosseum,machine,thief,0,,
smoochum,colosseum,machine,protect,0,,
smoochum,colosseum,machine,attract,0,,
smoochum,colosseum,machine,return,0,,
smoochum,colosseum,machine,frustration,0,,
smoochum,colosseum,machine,hidden-power,0,,
smoochum,colosseum,machine,rain-dance,0,,
smoochum,colosseum,machine,shadow-ball,0,,
smoochum,colosseum,machine,hail,0,,
smoochum,colosseum,machine,facade,0,,
smoochum,colosseum,machine,skill-swap,0,,
smoochum,colosseum,machine,secret-power,0,,
