form,generation,game_index
timburr,8,0
gurdurr,5,0
gurdurr,6,0
gurdurr,7,0
gurdurr,8,0
conkeldurr,5,0
conkeldurr,6,0
conkeldurr,7,0
conkeldurr,8,0
tympole,5,0
tympole,6,0
tympole,7,0
tympole,8,0
palpitoad,5,0
palpitoad,6,0
palpitoad,7,0
palpitoad,8,0
seismitoad,5,0
seismitoad,6,0
seismitoad,7,0
seismitoad,8,0
throh,5,0
throh,6,0
throh,7,0
throh,8,0
sawk,5,0
sawk,6,0
sawk,7,0
sawk,8,0
sewaddle,5,0
sewaddle,6,0
sewaddle,7,0
swadloon,5,0
swadloon,6,0
swadloon,7,0
leavanny,5,0
leavanny,6,0
leavanny,7,0
venipede,5,0
venipede,6,0
venipede,7,0
venipede,8,0
whirlipede,5,0
whirlipede,6,0
whirlipede,7,0
whirlipede,8,0
scolipede,5,0
scolipede,6,0
scolipede,7,0
scolipede,8,0
cottonee,5,0
cottonee,6,0
cottonee,7,0
cottonee,8,0
whimsicott,5,0
whimsicott,6,0
whimsicott,7,0
whimsicott,8,0
petilil,5,0
petilil,6,0
petilil,7,0
petilil,8,0
lilligant,5,0
lilligant,6,0
lilligant,7,0
lilligant,8,0
basculin-red-striped,5,0
basculin-red-striped,6,0
basculin-red-striped,7,0
basculin-red-striped,8,0
sandile,5,0
sandile,6,0
sandile,7,0
sandile,8,0
krokorok,5,0
krokorok,6,0
krokorok,7,0
krokorok,8,0
krookodile,5,0
krookodile,6,0
krookodile,7,0
krookodile,8,0
darumaka,5,0
darumaka,6,0
darumaka,7,0
darumaka,8,0
darmanitan-standard,5,0
darmanitan-standard,6,0
darmanitan-standard,7,0
darmanitan-standard,8,0
maractus,5,0
maractus,6,0
maractus,7,0
maractus,8,0
dwebble,5,0
dwebble,6,0
dwebble,7,0
dwebble,8,0
crustle,5,0
crustle,6,0
crustle,7,0
crustle,8,0
scraggy,5,0
scraggy,6,0
scraggy,7,0
scraggy,8,0
scrafty,5,0
scrafty,6,0
scrafty,7,0
scrafty,8,0
sigilyph,5,0
sigilyph,6,0
sigilyph,7,0
sigilyph,8,0
yamask,5,0
yamask,6,0
yamask,7,0
yamask,8,0
cofagrigus,5,0
cofagrigus,6,0
cofagrigus,7,0
cofagrigus,8,0
tirtouga,5,0
tirtouga,6,0
tirtouga,7,0
tirtouga,8,0
carracosta,5,0
carracosta,6,0
carracosta,7,0
carracosta,8,0
archen,5,0
archen,6,0
archen,7,0
archen,8,0
archeops,5,0
archeops,6,0
archeops,7,0
archeops,8,0
trubbish,5,0
trubbish,6,0
trubbish,7,0
trubbish,8,0
garbodor,5,0
garbodor,6,0
garbodor,7,0
garbodor,8,0
zorua,5,0
zorua,6,0
zorua,7,0
zorua,8,0
zoroark,5,0
zoroark,6,0
zoroark,7,0
zoroark,8,0
minccino,5,0
minccino,6,0
minccino,7,0
minccino,8,0
cinccino,5,0
cinccino,6,0
cinccino,7,0
cinccino,8,0
gothita,5,0
gothita,6,0
gothita,7,0
gothita,8,0
gothorita,5,0
gothorita,6,0
gothorita,7,0
gothorita,8,0
gothitelle,5,0
gothitelle,6,0
gothitelle,7,0
gothitelle,8,0
solosis,5,0
solosis,6,0
solosis,7,0
solosis,8,0
duosion,5,0
duosion,6,0
duosion,7,0
duosion,8,0
reuniclus,5,0
reuniclus,6,0
reuniclus,7,0
reuniclus,8,0
ducklett,5,0
ducklett,6,0
ducklett,7,0
swanna,5,0
swanna,6,0
swanna,7,0
vanillite,5,0
vanillite,6,0
vanillite,7,0
vanillite,8,0
vanillish,5,0
vanillish,6,0
vanillish,7,0
vanillish,8,0
vanilluxe,5,0
vanilluxe,6,0
vanilluxe,7,0
vanilluxe,8,0
deerling-spring,5,0
deerling-spring,6,0
deerling-spring,7,0
sawsbuck-spring,5,0
sawsbuck-spring,6,0
sawsbuck-spring,7,0
emolga,5,0
emolga,6,0
emolga,7,0
emolga,8,0
karrablast,5,0
karrablast,6,0
karrablast,7,0
karrablast,8,0
escavalier,5,0
escavalier,6,0
escavalier,7,0
escavalier,8,0
foongus,5,0
foongus,6,0
foongus,7,0
foongus,8,0
amoonguss,5,0
amoonguss,6,0
amoonguss,7,0
amoonguss,8,0
frillish-male,5,0
frillish-male,6,0
frillish-male,7,0
frillish-male,8,0
jellicent-male,5,0
jellicent-male,6,0
jellicent-male,7,0
jellicent-male,8,0
alomomola,5,0
alomomola,6,0
alomomola,7,0
joltik,5,0
joltik,6,0
joltik,7,0
joltik,8,0
galvantula,5,0
galvantula,6,0
galvantula,7,0
galvantula,8,0
ferroseed,5,0
ferroseed,6,0
ferroseed,7,0
ferroseed,8,0
ferrothorn,5,0
ferrothorn,6,0
ferrothorn,7,0
ferrothorn,8,0
klink,5,0
klink,6,0
klink,7,0
klink,8,0
klang,5,0
klang,6,0
klang,7,0
klang,8,0
klinklang,5,0
klinklang,6,0
klinklang,7,0
klinklang,8,0
tynamo,5,0
tynamo,6,0
tynamo,7,0
eelektrik,5,0
eelektrik,6,0
eelektrik,7,0
eelektross,5,0
eelektross,6,0
eelektross,7,0
elgyem,5,0
elgyem,6,0
elgyem,7,0
elgyem,8,0
beheeyem,5,0
beheeyem,6,0
beheeyem,7,0
beheeyem,8,0
litwick,5,0
litwick,6,0
litwick,7,0
litwick,8,0
lampent,5,0
lampent,6,0
lampent,7,0
lampent,8,0
chandelure,5,0
chandelure,6,0
chandelure,7,0
chandelure,8,0
axew,5,0
axew,6,0
axew,7,0
axew,8,0
fraxure,5,0
fraxure,6,0
fraxure,7,0
fraxure,8,0
haxorus,5,0
haxorus,6,0
haxorus,7,0
haxorus,8,0
cubchoo,5,0
cubchoo,6,0
cubchoo,7,0
cubchoo,8,0
beartic,5,0
beartic,6,0
beartic,7,0
beartic,8,0
cryogonal,5,0
cryogonal,6,0
cryogonal,7,0
cryogonal,8,0
shelmet,5,0
shelmet,6,0
shelmet,7,0
shelmet,8,0
accelgor,5,0
accelgor,6,0
accelgor,7,0
accelgor,8,0
stunfisk,5,0
stunfisk,6,0
stunfisk,7,0
stunfisk,8,0
mienfoo,5,0
mienfoo,6,0
mienfoo,7,0
mienfoo,8,0
mienshao,5,0
mienshao,6,0
mienshao,7,0
mienshao,8,0
druddigon,5,0
druddigon,6,0
druddigon,7,0
druddigon,8,0
golett,5,0
golett,6,0
golett,7,0
golett,8,0
golurk,5,0
golurk,6,0
golurk,7,0
golurk,8,0
pawniard,5,0
pawniard,6,0
pawniard,7,0
pawniard,8,0
bisharp,5,0
bisharp,6,0
bisharp,7,0
bisharp,8,0
bouffalant,5,0
bouffalant,6,0
bouffalant,7,0
bouffalant,8,0
rufflet,5,0
rufflet,6,0
rufflet,7,0
rufflet,8,0
braviary,5,0
braviary,6,0
braviary,7,0
braviary,8,0
vullaby,5,0
vullaby,6,0
vullaby,7,0
vullaby,8,0
mandibuzz,5,0
mandibuzz,6,0
mandibuzz,7,0
mandibuzz,8,0
heatmor,5,0
heatmor,6,0
heatmor,7,0
heatmor,8,0
durant,5,0
durant,6,0
durant,7,0
durant,8,0
deino,5,0
deino,6,0
deino,7,0
deino,8,0
zweilous,5,0
zweilous,6,0
zweilous,7,0
zweilous,8,0
hydreigon,5,0
hydreigon,6,0
hydreigon,7,0
hydreigon,8,0
larvesta,5,0
larvesta,6,0
larvesta,7,0
larvesta,8,0
volcarona,5,0
volcarona,6,0
volcarona,7,0
volcarona,8,0
cobalion,5,0
cobalion,6,0
cobalion,7,0
cobalion,8,0
terrakion,5,0
terrakion,6,0
terrakion,7,0
terrakion,8,0
virizion,5,0
virizion,6,0
virizion,7,0
virizion,8,0
tornadus-incarnate,5,0
tornadus-incarnate,6,0
tornadus-incarnate,7,0
tornadus-incarnate,8,0
thundurus-incarnate,5,0
thundurus-incarnate,6,0
thundurus-incarnate,7,0
thundurus-incarnate,8,0
reshiram,5,0
reshiram,6,0
reshiram,7,0
reshiram,8,0
zekrom,5,0
zekrom,6,0
zekrom,7,0
zekrom,8,0
landorus-incarnate,5,0
landorus-incarnate,6,0
landorus-incarnate,7,0
landorus-incarnate,8,0
kyurem,5,0
kyurem,6,0
kyurem,7,0
kyurem,8,0
keldeo-ordinary,5,0
keldeo-ordinary,6,0
keldeo-ordinary,7,0
keldeo-ordinary,8,0
meloetta-aria,5,0
meloetta-aria,6,0
meloetta-aria,7,0
genesect,5,0
genesect,6,0
genesect,7,0
genesect,8,0
chespin,6,0
chespin,7,0
quilladin,6,0
quilladin,7,0
chesnaught,6,0
chesnaught,7,0
fennekin,6,0
fennekin,7,0
braixen,6,0
braixen,7,0
delphox,6,0
delphox,7,0
froakie,6,0
froakie,7,0
frogadier,6,0
frogadier,7,0
greninja,6,0
greninja,7,0
bunnelby,6,0
bunnelby,7,0
bunnelby,8,0
diggersby,6,0
diggersby,7,0
diggersby,8,0
fletchling,6,0
fletchling,7,0
fletchling,8,0
fletchinder,6,0
fletchinder,7,0
fletchinder,8,0
talonflame,6,0
talonflame,7,0
talonflame,8,0
scatterbug-icy-snow,6,0
scatterbug-icy-snow,7,0
spewpa-icy-snow,6,0
spewpa-icy-snow,7,0
vivillon-meadow,6,0
vivillon-meadow,7,0
litleo,6,0
litleo,7,0
pyroar-male,6,0
pyroar-male,7,0
flabebe-red,6,0
flabebe-red,7,0
floette-red,6,0
floette-red,7,0
florges-red,6,0
florges-red,7,0
skiddo,6,0
skiddo,7,0
gogoat,6,0
gogoat,7,0
pancham,6,0
pancham,7,0
pancham,8,0
pangoro,6,0
pangoro,7,0
pangoro,8,0
furfrou-natural,6,0
furfrou-natural,7,0
espurr,6,0
espurr,7,0
espurr,8,0
meowstic-male,6,0
meowstic-male,7,0
meowstic-male,8,0
honedge,6,0
honedge,7,0
honedge,8,0
doublade,6,0
doublade,7,0
doublade,8,0
aegislash-shield,6,0
aegislash-shield,7,0
aegislash-shield,8,0
spritzee,6,0
spritzee,7,0
spritzee,8,0
aromatisse,6,0
aromatisse,7,0
aromatisse,8,0
swirlix,6,0
swirlix,7,0
swirlix,8,0
slurpuff,6,0
slurpuff,7,0
slurpuff,8,0
inkay,6,0
inkay,7,0
inkay,8,0
malamar,6,0
malamar,7,0
malamar,8,0
binacle,6,0
binacle,7,0
binacle,8,0
barbaracle,6,0
barbaracle,7,0
barbaracle,8,0
skrelp,6,0
skrelp,7,0
skrelp,8,0
dragalge,6,0
dragalge,7,0
dragalge,8,0
clauncher,6,0
clauncher,7,0
clauncher,8,0
clawitzer,6,0
clawitzer,7,0
clawitzer,8,0
helioptile,6,0
helioptile,7,0
helioptile,8,0
heliolisk,6,0
heliolisk,7,0
heliolisk,8,0
tyrunt,6,0
tyrunt,7,0
tyrunt,8,0
tyrantrum,6,0
tyrantrum,7,0
tyrantrum,8,0
amaura,6,0
amaura,7,0
amaura,8,0
aurorus,6,0
aurorus,7,0
aurorus,8,0
sylveon,6,0
sylveon,7,0
sylveon,8,0
hawlucha,6,0
hawlucha,7,0
hawlucha,8,0
dedenne,6,0
dedenne,7,0
dedenne,8,0
carbink,6,0
carbink,7,0
carbink,8,0
goomy,6,0
goomy,7,0
goomy,8,0
sliggoo,6,0
sliggoo,7,0
sliggoo,8,0
goodra,6,0
goodra,7,0
goodra,8,0
klefki,6,0
klefki,7,0
klefki,8,0
phantump,6,0
phantump,7,0
phantump,8,0
trevenant,6,0
trevenant,7,0
trevenant,8,0
pumpkaboo-average,6,0
pumpkaboo-average,7,0
pumpkaboo-average,8,0
gourgeist-average,6,0
gourgeist-average,7,0
gourgeist-average,8,0
bergmite,6,0
bergmite,7,0
bergmite,8,0
avalugg,6,0
avalugg,7,0
avalugg,8,0
noibat,6,0
noibat,7,0
noibat,8,0
noivern,6,0
noivern,7,0
noivern,8,0
xerneas-active,6,0
xerneas-active,7,0
xerneas-active,8,0
yveltal,6,0
yveltal,7,0
yveltal,8,0
zygarde-50,6,0
zygarde-50,7,0
zygarde-50,8,0
diancie,6,0
diancie,7,0
diancie,8,0
hoopa,6,0
hoopa,7,0
volcanion,6,0
volcanion,7,0
volcanion,8,0
rowlet,7,0
rowlet,8,0
dartrix,7,0
dartrix,8,0
decidueye,7,0
decidueye,8,0
litten,7,0
litten,8,0
torracat,7,0
torracat,8,0
incineroar,7,0
incineroar,8,0
popplio,7,0
popplio,8,0
brionne,7,0
brionne,8,0
primarina,7,0
primarina,8,0
pikipek,7,0
trumbeak,7,0
toucannon,7,0
yungoos,7,0
gumshoos,7,0
grubbin,7,0
grubbin,8,0
charjabug,7,0
charjabug,8,0
vikavolt,7,0
vikavolt,8,0
crabrawler,7,0
crabominable,7,0
oricorio-baile,7,0
cutiefly,7,0
cutiefly,8,0
ribombee,7,0
ribombee,8,0
rockruff,7,0
rockruff,8,0
lycanroc-midday,7,0
lycanroc-midday,8,0
wishiwashi-solo,7,0
wishiwashi-solo,8,0
mareanie,7,0
mareanie,8,0
toxapex,7,0
toxapex,8,0
mudbray,7,0
mudbray,8,0
mudsdale,7,0
mudsdale,8,0
dewpider,7,0
dewpider,8,0
araquanid,7,0
araquanid,8,0
fomantis,7,0
fomantis,8,0
lurantis,7,0
lurantis,8,0
morelull,7,0
morelull,8,0
shiinotic,7,0
shiinotic,8,0
salandit,7,0
salandit,8,0
salazzle,7,0
salazzle,8,0
stufful,7,0
stufful,8,0
bewear,7,0
bewear,8,0
bounsweet,7,0
bounsweet,8,0
steenee,7,0
steenee,8,0
tsareena,7,0
tsareena,8,0
comfey,7,0
comfey,8,0
oranguru,7,0
oranguru,8,0
passimian,7,0
passimian,8,0
wimpod,7,0
wimpod,8,0
golisopod,7,0
golisopod,8,0
sandygast,7,0
sandygast,8,0
palossand,7,0
palossand,8,0
pyukumuku,7,0
pyukumuku,8,0
type-null,7,0
type-null,8,0
silvally-normal,7,0
silvally-normal,8,0
minior-red-meteor,7,0
komala,7,0
turtonator,7,0
turtonator,8,0
togedemaru,7,0
togedemaru,8,0
mimikyu-disguised,7,0
mimikyu-disguised,8,0
bruxish,7,0
drampa,7,0
drampa,8,0
dhelmise,7,0
dhelmise,8,0
jangmo-o,7,0
jangmo-o,8,0
hakamo-o,7,0
hakamo-o,8,0
kommo-o,7,0
kommo-o,8,0
tapu-koko,7,0
tapu-koko,8,0
tapu-lele,7,0
tapu-lele,8,0
tapu-bulu,7,0
tapu-bulu,8,0
tapu-fini,7,0
tapu-fini,8,0
cosmog,7,0
cosmog,8,0
cosmoem,7,0
cosmoem,8,0
solgaleo,7,0
solgaleo,8,0
lunala,7,0
lunala,8,0
nihilego,7,0
nihilego,8,0
buzzwole,7,0
buzzwole,8,0
pheromosa,7,0
pheromosa,8,0
xurkitree,7,0
xurkitree,8,0
celesteela,7,0
celesteela,8,0
kartana,7,0
kartana,8,0
guzzlord,7,0
guzzlord,8,0
necrozma,7,0
necrozma,8,0
magearna,7,0
magearna,8,0
marshadow,7,0
marshadow,8,0
poipole,7,0
poipole,8,0
naganadel,7,0
naganadel,8,0
stakataka,7,0
stakataka,8,0
blacephalon,7,0
blacephalon,8,0
zeraora,7,0
zeraora,8,0
meltan,7,0
meltan,8,0
melmetal,7,0
melmetal,8,0
grookey,8,0
thwackey,8,0
rillaboom,8,0
scorbunny,8,0
raboot,8,0
cinderace,8,0
sobble,8,0
drizzile,8,0
inteleon,8,0
skwovet,8,0
greedent,8,0
rookidee,8,0
corvisquire,8,0
corviknight,8,0
blipbug,8,0
dottler,8,0
orbeetle,8,0
nickit,8,0
thievul,8,0
gossifleur,8,0
eldegoss,8,0
wooloo,8,0
dubwool,8,0
chewtle,8,0
drednaw,8,0
yamper,8,0
boltund,8,0
rolycoly,8,0
carkol,8,0
coalossal,8,0
applin,8,0
flapple,8,0
appletun,8,0
silicobra,8,0
sandaconda,8,0
cramorant,8,0
arrokuda,8,0
barraskewda,8,0
toxel,8,0
toxtricity-amped,8,0
sizzlipede,8,0
centiskorch,8,0
clobbopus,8,0
grapploct,8,0
sinistea-phony,8,0
polteageist-phony,8,0
hatenna,8,0
hattrem,8,0
hatterene,8,0
impidimp,8,0
morgrem,8,0
grimmsnarl,8,0
obstagoon,8,0
perrserker,8,0
cursola,8,0
sirfetchd,8,0
mr-rime,8,0
runerigus,8,0
milcery,8,0
alcremie-vanilla-cream-strawberry-sweet,8,0
falinks,8,0
pincurchin,8,0
snom,8,0
frosmoth,8,0
stonjourner,8,0
eiscue-ice,8,0
indeedee-male,8,0
morpeko-full-belly,8,0
cufant,8,0
copperajah,8,0
dracozolt,8,0
arctozolt,8,0
dracovish,8,0
arctovish,8,0
duraludon,8,0
dreepy,8,0
drakloak,8,0
dragapult,8,0
zacian,8,0
zamazenta,8,0
eternatus,8,0
kubfu,8,0
urshifu-single-strike,8,0
zarude,8,0
regieleki,8,0
regidrago,8,0
glastrier,8,0
spectrier,8,0
calyrex,8,0
wyrdeer,8,0
kleavor,8,0
ursaluna,8,0
basculegion-male,8,0
sneasler,8,0
overqwil,8,0
enamorus-incarnate,8,0
unown-b,2,1
unown-b,3,1
unown-b,4,1
unown-b,5,1
unown-b,6,0
unown-b,7,0
unown-c,2,2
unown-c,3,2
unown-c,4,2
unown-c,5,2
unown-c,6,0
unown-c,7,0
unown-d,2,3
unown-d,3,3
unown-d,4,3
unown-d,5,3
unown-d,6,0
unown-d,7,0
unown-e,2,4
unown-e,3,4
unown-e,4,4
unown-e,5,4
unown-e,6,0
unown-e,7,0
unown-f,2,5
unown-f,3,5
unown-f,4,5
unown-f,5,5
unown-f,6,0
unown-f,7,0
unown-g,2,6
unown-g,3,6
unown-g,4,6
unown-g,5,6
unown-g,6,0
unown-g,7,0
unown-h,2,7
unown-h,3,7
unown-h,4,7
unown-h,5,7
unown-h,6,0
unown-h,7,0
unown-i,2,8
unown-i,3,8
unown-i,4,8
unown-i,5,8
unown-i,6,0
unown-i,7,0
unown-j,2,9
unown-j,3,9
unown-j,4,9
unown-j,5,9
unown-j,6,0
unown-j,7,0
unown-k,2,10
unown-k,3,10
unown-k,4,10
unown-k,5,10
unown-k,6,0
unown-k,7,0
unown-l,2,11
unown-l,3,11
unown-l,4,11
unown-l,5,11
unown-l,6,0
unown-l,7,0
unown-m,2,12
unown-m,3,12
unown-m,4,12
unown-m,5,12
unown-m,6,0
unown-m,7,0
unown-n,2,13
unown-n,3,13
unown-n,4,13
unown-n,5,13
unown-n,6,0
unown-n,7,0
unown-o,2,14
unown-o,3,14
unown-o,4,14
unown-o,5,14
unown-o,6,0
unown-o,7,0
unown-p,2,15
unown-p,3,15
unown-p,4,15
unown-p,5,15
unown-p,6,0
unown-p,7,0
unown-q,2,16
unown-q,3,16
unown-q,4,16
unown-q,5,16
unown-q,6,0
unown-q,7,0
unown-r,2,17
unown-r,3,17
unown-r,4,17
unown-r,5,17
unown-r,6,0
unown-r,7,0
unown-s,2,18
unown-s,3,18
unown-s,4,18
unown-s,5,18
unown-s,6,0
unown-s,7,0
unown-t,2,19
unown-t,3,19
unown-t,4,19
unown-t,5,19
unown-t,6,0
unown-t,7,0
unown-u,2,20
unown-u,3,20
unown-u,4,20
unown-u,5,20
unown-u,6,0
unown-u,7,0
unown-v,2,21
unown-v,3,21
unown-v,4,21
unown-v,5,21
unown-v,6,0
unown-v,7,0
unown-w,2,22
unown-w,3,22
unown-w,4,22
unown-w,5,22
unown-w,6,0
unown-w,7,0
unown-x,2,23
unown-x,3,23
unown-x,4,23
unown-x,5,23
unown-x,6,0
unown-x,7,0
unown-y,2,24
unown-y,3,24
unown-y,4,24
unown-y,5,24
unown-y,6,0
unown-y,7,0
unown-z,2,25
unown-z,3,25
unown-z,4,25
unown-z,5,25
unown-z,6,0
unown-z,7,0
unown-exclamation,3,26
unown-exclamation,4,26
unown-exclamation,5,26
unown-exclamation,6,0
unown-exclamation,7,0
unown-question,3,27
unown-question,4,27
unown-question,5,27
unown-question,6,0
unown-question,7,0
castform-sunny,3,1
castform-sunny,4,1
castform-sunny,5,1
castform-sunny,6,0
castform-sunny,7,0
castform-rainy,3,2
castform-rainy,4,2
castform-rainy,5,2
castform-rainy,6,0
castform-rainy,7,0
castform-snowy,3,3
castform-snowy,4,3
castform-snowy,5,3
castform-snowy,6,0
castform-snowy,7,0
deoxys-attack,3,0
deoxys-attack,4,1
deoxys-attack,5,1
deoxys-attack,6,0
deoxys-attack,7,0
deoxys-defense,3,0
deoxys-defense,4,2
deoxys-defense,5,2
deoxys-defense,6,0
deoxys-defense,7,0
deoxys-speed,3,0
deoxys-speed,4,3
deoxys-speed,5,3
deoxys-speed,6,0
deoxys-speed,7,0
burmy-sandy,4,1
burmy-sandy,5,1
burmy-sandy,6,0
burmy-sandy,7,0
burmy-trash,4,2
burmy-trash,5,2
burmy-trash,6,0
burmy-trash,7,0
wormadam-sandy,4,1
wormadam-sandy,5,1
wormadam-sandy,6,0
wormadam-sandy,7,0
wormadam-trash,4,2
wormadam-trash,5,2
wormadam-trash,6,0
wormadam-trash,7,0
cherrim-sunshine,4,1
cherrim-sunshine,5,1
cherrim-sunshine,6,0
cherrim-sunshine,7,0
cherrim-sunshine,8,0
shellos-east,4,1
shellos-east,5,1
shellos-east,6,0
shellos-east,7,0
shellos-east,8,0
gastrodon-east,4,1
gastrodon-east,5,1
gastrodon-east,6,0
gastrodon-east,7,0
gastrodon-east,8,0
arceus-bug,4,6
arceus-bug,5,6
arceus-bug,6,0
arceus-bug,7,0
arceus-dark,4,17
arceus-dark,5,16
arceus-dark,6,0
arceus-dark,7,0
arceus-dragon,4,16
arceus-dragon,5,15
arceus-dragon,6,0
arceus-dragon,7,0
arceus-electric,4,13
arceus-electric,5,12
arceus-electric,6,0
arceus-electric,7,0
arceus-fighting,4,1
arceus-fighting,5,1
arceus-fighting,6,0
arceus-fighting,7,0
arceus-fire,4,10
arceus-fire,5,9
arceus-fire,6,0
arceus-fire,7,0
arceus-flying,4,2
arceus-flying,5,2
arceus-flying,6,0
arceus-flying,7,0
arceus-ghost,4,7
arceus-ghost,5,7
arceus-ghost,6,0
arceus-ghost,7,0
arceus-grass,4,12
arceus-grass,5,11
arceus-grass,6,0
arceus-grass,7,0
arceus-ground,4,4
arceus-ground,5,4
arceus-ground,6,0
arceus-ground,7,0
arceus-ice,4,15
arceus-ice,5,14
arceus-ice,6,0
arceus-ice,7,0
arceus-poison,4,3
arceus-poison,5,3
arceus-poison,6,0
arceus-poison,7,0
arceus-psychic,4,14
arceus-psychic,5,13
arceus-psychic,6,0
arceus-psychic,7,0
arceus-rock,4,5
arceus-rock,5,5
arceus-rock,6,0
arceus-rock,7,0
arceus-steel,4,8
arceus-steel,5,8
arceus-steel,6,0
arceus-steel,7,0
arceus-water,4,11
arceus-water,5,10
arceus-water,6,0
arceus-water,7,0
arceus-unknown,4,9
rotom-heat,4,1
rotom-heat,5,1
rotom-heat,6,0
rotom-heat,7,0
rotom-heat,8,0
rotom-wash,4,2
rotom-wash,5,2
rotom-wash,6,0
rotom-wash,7,0
rotom-wash,8,0
rotom-frost,4,3
rotom-frost,5,3
rotom-frost,6,0
rotom-frost,7,0
rotom-frost,8,0
rotom-fan,4,4
rotom-fan,5,4
rotom-fan,6,0
rotom-fan,7,0
rotom-fan,8,0
rotom-mow,4,5
rotom-mow,5,5
rotom-mow,6,0
rotom-mow,7,0
rotom-mow,8,0
giratina-origin,4,1
giratina-origin,5,1
giratina-origin,6,0
giratina-origin,7,0
giratina-origin,8,0
shaymin-sky,4,1
shaymin-sky,5,1
shaymin-sky,6,0
shaymin-sky,7,0
pichu-spiky-eared,4,1
basculin-blue-striped,5,1
basculin-blue-striped,6,0
basculin-blue-striped,7,0
basculin-blue-striped,8,0
darmanitan-zen,5,1
darmanitan-zen,6,0
darmanitan-zen,7,0
darmanitan-zen,8,0
deerling-summer,5,1
deerling-summer,6,0
deerling-summer,7,0
deerling-autumn,5,2
deerling-autumn,6,0
deerling-autumn,7,0
deerling-winter,5,3
deerling-winter,6,0
deerling-winter,7,0
sawsbuck-summer,5,1
sawsbuck-summer,6,0
sawsbuck-summer,7,0
sawsbuck-autumn,5,2
sawsbuck-autumn,6,0
sawsbuck-autumn,7,0
sawsbuck-winter,5,3
sawsbuck-winter,6,0
sawsbuck-winter,7,0
meloetta-pirouette,5,1
meloetta-pirouette,6,0
meloetta-pirouette,7,0
genesect-douse,5,1
genesect-douse,6,0
genesect-douse,7,0
genesect-douse,8,0
genesect-shock,5,2
genesect-shock,6,0
genesect-shock,7,0
genesect-shock,8,0
genesect-burn,5,3
genesect-burn,6,0
genesect-burn,7,0
genesect-burn,8,0
genesect-chill,5,4
genesect-chill,6,0
genesect-chill,7,0
genesect-chill,8,0
tornadus-therian,5,1
tornadus-therian,6,0
tornadus-therian,7,0
tornadus-therian,8,0
thundurus-therian,5,1
thundurus-therian,6,0
thundurus-therian,7,0
thundurus-therian,8,0
landorus-therian,5,1
landorus-therian,6,0
landorus-therian,7,0
landorus-therian,8,0
kyurem-black,5,2
kyurem-black,6,0
kyurem-black,7,0
kyurem-black,8,0
kyurem-white,5,1
kyurem-white,6,0
kyurem-white,7,0
kyurem-white,8,0
keldeo-resolute,5,1
keldeo-resolute,6,0
keldeo-resolute,7,0
keldeo-resolute,8,0
arceus-fairy,6,0
arceus-fairy,7,0
vivillon-icy-snow,6,0
vivillon-icy-snow,7,0
vivillon-polar,6,0
vivillon-polar,7,0
vivillon-tundra,6,0
vivillon-tundra,7,0
vivillon-continental,6,0
vivillon-continental,7,0
vivillon-garden,6,0
vivillon-garden,7,0
vivillon-elegant,6,0
vivillon-elegant,7,0
vivillon-modern,6,0
vivillon-modern,7,0
vivillon-marine,6,0
vivillon-marine,7,0
vivillon-archipelago,6,0
vivillon-archipelago,7,0
vivillon-high-plains,6,0
vivillon-high-plains,7,0
vivillon-sandstorm,6,0
vivillon-sandstorm,7,0
vivillon-river,6,0
vivillon-river,7,0
vivillon-monsoon,6,0
vivillon-monsoon,7,0
vivillon-savanna,6,0
vivillon-savanna,7,0
vivillon-sun,6,0
vivillon-sun,7,0
vivillon-ocean,6,0
vivillon-ocean,7,0
vivillon-jungle,6,0
vivillon-jungle,7,0
flabebe-yellow,6,0
flabebe-yellow,7,0
flabebe-orange,6,0
flabebe-orange,7,0
flabebe-blue,6,0
flabebe-blue,7,0
flabebe-white,6,0
flabebe-white,7,0
floette-yellow,6,0
floette-yellow,7,0
floette-orange,6,0
floette-orange,7,0
floette-blue,6,0
floette-blue,7,0
floette-white,6,0
floette-white,7,0
florges-yellow,6,0
florges-yellow,7,0
florges-orange,6,0
florges-orange,7,0
florges-blue,6,0
florges-blue,7,0
florges-white,6,0
florges-white,7,0
furfrou-heart,6,0
furfrou-heart,7,0
furfrou-star,6,0
furfrou-star,7,0
furfrou-diamond,6,0
furfrou-diamond,7,0
furfrou-debutante,6,0
furfrou-debutante,7,0
furfrou-matron,6,0
furfrou-matron,7,0
furfrou-dandy,6,0
furfrou-dandy,7,0
furfrou-la-reine,6,0
furfrou-la-reine,7,0
furfrou-kabuki,6,0
furfrou-kabuki,7,0
furfrou-pharaoh,6,0
furfrou-pharaoh,7,0
meowstic-female,6,0
meowstic-female,7,0
meowstic-female,8,0
aegislash-blade,6,0
aegislash-blade,7,0
aegislash-blade,8,0
pumpkaboo-small,6,0
pumpkaboo-small,7,0
pumpkaboo-small,8,0
pumpkaboo-large,6,0
pumpkaboo-large,7,0
pumpkaboo-large,8,0
pumpkaboo-super,6,0
pumpkaboo-super,7,0
pumpkaboo-super,8,0
gourgeist-small,6,0
gourgeist-small,7,0
gourgeist-small,8,0
gourgeist-large,6,0
gourgeist-large,7,0
gourgeist-large,8,0
gourgeist-super,6,0
gourgeist-super,7,0
gourgeist-super,8,0
xerneas-neutral,6,0
xerneas-neutral,7,0
xerneas-neutral,8,0
venusaur-mega,6,0
venusaur-mega,7,0
charizard-mega-x,6,0
charizard-mega-x,7,0
