item,version_group,version,type,subtype,location_area_pokedb,location_detail,is_repeatable,is_hidden,is_guaranteed,quantity,probability,cost_amount,currency,required_badge,unlock_condition,notes,source
tr42,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr42,sword-shield,sword,raid,max-raid,,"1★, 2★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr42,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Normal: 132–140 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr43,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr43,sword-shield,shield,raid,max-raid,,"4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr43,sword-shield,sword,raid,max-raid,,"4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr43,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr44,sword-shield,shield,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr44,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr44,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr44,sword-shield,sword,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr45,sword-shield,shield,raid,max-raid,,3★ and 5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr45,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr45,sword-shield,sword,raid,max-raid,,3★ and 5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr45,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr46,sword-shield,shield,crafting,cram-o-matic,master-dojo,Cram-o-matic (Steel-type points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr46,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr46,sword-shield,shield,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr46,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr46,sword-shield,sword,crafting,cram-o-matic,master-dojo,Cram-o-matic (Steel-type points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr46,sword-shield,sword,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr47,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr47,sword-shield,shield,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr47,sword-shield,sword,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr47,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr48,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr48,sword-shield,shield,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr48,sword-shield,shield,crafting,cram-o-matic,master-dojo,"Cram-o-matic (Fighting-type output, 52–60 points)",1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr48,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr48,sword-shield,sword,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr48,sword-shield,sword,crafting,cram-o-matic,master-dojo,"Cram-o-matic (Fighting-type output, 52–60 points)",1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr49,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr49,sword-shield,shield,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr49,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr49,sword-shield,sword,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr49,the-crown-tundra,,shop,watt-trader,snowslide-slope,Watt Trader,1,0,1,,,2000,watt,,,,pokedb
tr49,the-isle-of-armor,,crafting,cram-o-matic,training-lowlands,Cram-o-matic (Psychic: 112–120 points),1,0,0,,,,,,,,pokedb
tr50,sword-shield,shield,crafting,cram-o-matic,master-dojo,Cram-o-matic (Grass: 62–70 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr50,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr50,sword-shield,shield,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr50,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr50,sword-shield,sword,crafting,cram-o-matic,master-dojo,Cram-o-matic (Grass: 62–70 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr50,sword-shield,sword,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr51,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Dragon: 112–120 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr51,sword-shield,shield,exchange,watts,,Wild Area Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr51,sword-shield,shield,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr51,sword-shield,sword,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr51,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Dragon: 112–120 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr51,sword-shield,sword,exchange,watts,,Wild Area Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr52,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr52,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr52,sword-shield,,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,Available in various Wild Area locations and DLC areas,pokedb
tr52,the-crown-tundra,,shop,watt-trader,snowslide-slope,Watt Trader,1,0,1,,,3000,watt,,,,pokedb
tr52,the-isle-of-armor,,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,Steel-type input totaling 72–80 points,,pokedb
tr53,sword-shield,shield,shop,watt-trader,,Wild Area Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr53,sword-shield,shield,raid,max-raid,,4★ and 5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr53,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Fighting: 122–130 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr53,sword-shield,sword,raid,max-raid,,4★ and 5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr53,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Fighting: 122–130 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr53,sword-shield,sword,shop,watt-trader,,Wild Area Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr54,sword-shield,shield,shop,watt-trader,,Wild Area Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr54,sword-shield,shield,raid,max-raid,,Max Raid Battles in the Wild Area,1,0,0,,,,,,,,pokedb
tr54,sword-shield,sword,raid,max-raid,,Max Raid Battles in the Wild Area,1,0,0,,,,,,,,pokedb
tr54,sword-shield,sword,crafting,cram-o-matic,,"Cram-o-matic (Poison type, 52–60 points)",1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr54,sword-shield,sword,shop,watt-trader,,Wild Area Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr55,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr55,sword-shield,shield,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,Available in specific Wild Area locations and expansion areas,pokedb
tr55,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr55,sword-shield,sword,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,Available in specific Wild Area locations and expansion areas,pokedb
tr55,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,Only in The Isle of Armor,Fire-type combination totaling 112–120 points,pokedb
tr56,sword-shield,shield,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr56,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr56,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Fighting: 22–30 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr56,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr56,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Fighting: 22–30 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr56,sword-shield,sword,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr57,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr57,sword-shield,shield,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr57,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Poison: 72–80 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr57,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr57,sword-shield,sword,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr57,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Poison: 72–80 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr58,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr58,sword-shield,shield,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,Some locations exclusive to Shield,pokedb
tr58,sword-shield,sword,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr58,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr59,sword-shield,shield,raid,max-raid,giants-mirror,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr59,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr59,sword-shield,sword,raid,max-raid,dappled-grove,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr59,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr60,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Bug: 2–20 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr60,sword-shield,shield,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr60,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr60,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Bug: 2–20 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr60,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr60,sword-shield,sword,raid,max-raid,,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr61,sword-shield,shield,exchange,watts,,Watt Trader,1,0,1,,,5000,watt,,,,pokedb
tr61,sword-shield,shield,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr61,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Bug: 72–80 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr61,sword-shield,sword,exchange,watts,,Watt Trader,1,0,1,,,5000,watt,,,,pokedb
tr61,sword-shield,sword,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr61,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Bug: 72–80 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr62,sword-shield,shield,raid,max-raid,rolling-fields,Max Raid Battles,1,0,0,,,,,,,Shield only locations apply,pokedb
tr62,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr62,sword-shield,shield,exchange,watts,snowslide-slope,Watt Trader,1,0,1,,,3000,watt,,Only in The Crown Tundra,,pokedb
tr62,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr62,sword-shield,sword,raid,max-raid,axews-eye,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr62,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Dragon: 92–100),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr63,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Rock: 82–90 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr63,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr63,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Rock: 82–90 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr63,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr64,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr64,sword-shield,shield,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr64,sword-shield,shield,crafting,cram-o-matic,master-dojo,"Cram-o-matic (Fighting-type, 102–110 points)",1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr64,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr64,sword-shield,sword,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr64,sword-shield,sword,crafting,cram-o-matic,master-dojo,"Cram-o-matic (Fighting-type, 102–110 points)",1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr65,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr65,sword-shield,shield,raid,max-raid,bridge-field,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr65,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Grass: 72–80),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr65,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr65,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Grass: 72–80),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr65,sword-shield,sword,raid,max-raid,bridge-field,Max Raid Battles,1,0,0,,,,,,,,pokedb
tr66,sword-shield,shield,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr66,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Flying: 122–130 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr66,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr66,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Flying: 122–130 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr66,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr66,sword-shield,sword,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr67,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr67,sword-shield,shield,raid,max-raid,,"2★, 3★, 5★ Max Raid Battles (Dusty Bowl, Giant's Seat, Rolling Fields)",1,0,0,,,,,,,,pokedb
tr67,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr67,sword-shield,sword,raid,max-raid,,"2★, 3★, 5★ Max Raid Battles (Dusty Bowl, Giant's Seat, Rolling Fields)",1,0,0,,,,,,,,pokedb
tr67,the-crown-tundra,,exchange,watts,snowslide-slope,Watt Trader,1,0,1,,,5000,watt,,,,pokedb
tr67,the-isle-of-armor,,crafting,cram-o-matic,,Ground-type recipe (72–80 points),1,0,0,,,,,,,,pokedb
tr68,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr68,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr69,sword-shield,shield,raid,max-raid,,"1★, 2★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,"Bridge Field, Motostoke Riverbank, Stony Wilderness, Watchtower Ruins; DLC areas apply if owned",pokedb
tr69,sword-shield,shield,shop,watt-trader,,Wild Area Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr69,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,Only in The Isle of Armor,Psychic-type combination: 82–90 points,pokedb
tr69,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic,1,0,0,,,,,,Only in The Isle of Armor,Psychic-type combination: 82–90 points,pokedb
tr69,sword-shield,sword,shop,watt-trader,,Wild Area Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr69,sword-shield,sword,raid,max-raid,,"1★, 2★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,"Bridge Field, Motostoke Riverbank, Stony Wilderness, Watchtower Ruins; DLC areas apply if owned",pokedb
tr70,sword-shield,shield,raid,max-raid,,"Dusty Bowl, Giant's Seat, Hammerlocke Hills, Stony Wilderness",1,0,0,,,,,,,,pokedb
tr70,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Steel: 112–120 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr70,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr70,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr70,sword-shield,sword,raid,max-raid,,"Dusty Bowl, Giant's Seat, Hammerlocke Hills, Stony Wilderness",1,0,0,,,,,,,,pokedb
tr70,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Steel: 112–120 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr71,sword-shield,shield,raid,max-raid,,"4★, 5★ Max Raid Battles",1,0,0,,,,,,,"Includes Bridge Field, Dappled Grove, Giant's Mirror, Stony Wilderness; Isle of Armor and Crown Tundra locations also apply.",pokedb
tr71,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr71,sword-shield,shield,crafting,cram-o-matic,master-dojo,Cram-o-matic (Grass: 122–130 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr71,sword-shield,sword,crafting,cram-o-matic,master-dojo,Cram-o-matic (Grass: 122–130 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr71,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr71,sword-shield,sword,raid,max-raid,,"4★, 5★ Max Raid Battles",1,0,0,,,,,,,"Includes Bridge Field, Dappled Grove, Giant's Mirror, Stony Wilderness; Isle of Armor and Crown Tundra locations also apply.",pokedb
tr72,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr72,sword-shield,shield,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr72,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr72,sword-shield,sword,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr72,the-isle-of-armor,,crafting,cram-o-matic,,Cram-o-matic (Grass: 102–110),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr73,sword-shield,shield,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr73,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr73,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Poison: 122–130 points),1,0,0,,,,,,The Isle of Armor,,pokedb
tr73,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr73,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Poison: 122–130 points),1,0,0,,,,,,The Isle of Armor,,pokedb
tr73,sword-shield,sword,raid,max-raid,,4★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr74,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr74,sword-shield,shield,raid,max-raid,,"3★–5★ Max Raid Battles (various Wild Area, Isle of Armor, and Crown Tundra locations)",1,0,0,,,,,,,,pokedb
tr74,sword-shield,shield,crafting,cram-o-matic,,"Cram-o-matic (Steel type, 122–130 points)",1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr74,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr74,sword-shield,sword,raid,max-raid,,"3★–5★ Max Raid Battles (various Wild Area, Isle of Armor, and Crown Tundra locations)",1,0,0,,,,,,,,pokedb
tr74,sword-shield,sword,crafting,cram-o-matic,,"Cram-o-matic (Steel type, 122–130 points)",1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr75,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr75,sword-shield,shield,raid,max-raid,,"4★, 5★ Max Raid Battles",1,0,0,,,,,,,"Includes Dusty Bowl, Giant's Seat, and Rolling Fields",pokedb
tr75,sword-shield,shield,crafting,cram-o-matic,master-dojo,Cram-o-matic (Rock: 122–130 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr75,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,8000,watt,,,,pokedb
tr75,sword-shield,sword,raid,max-raid,,"4★, 5★ Max Raid Battles",1,0,0,,,,,,,"Includes Dusty Bowl, Giant's Seat, and Rolling Fields",pokedb
tr75,sword-shield,sword,crafting,cram-o-matic,master-dojo,Cram-o-matic (Rock: 122–130 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr76,sword-shield,shield,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr76,sword-shield,shield,shop,watt-trader,,Wild Area Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr76,sword-shield,sword,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr76,sword-shield,sword,shop,watt-trader,,Wild Area Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr77,sword-shield,shield,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr77,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr77,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Grass: 52–60 points),1,0,0,,,,,,The Isle of Armor,,pokedb
tr77,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr77,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Grass: 52–60 points),1,0,0,,,,,,The Isle of Armor,,pokedb
tr77,sword-shield,sword,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr78,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Poison: 112–120 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr78,sword-shield,shield,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr78,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr78,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,5000,watt,,,,pokedb
tr78,sword-shield,sword,raid,max-raid,,"3★, 4★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr78,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Poison: 112–120 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr79,sword-shield,shield,raid,max-raid,,"Max Raid Battles (Dusty Bowl, Giant's Seat, Hammerlocke Hills, Stony Wilderness)",1,0,0,,,,,,,,pokedb
tr79,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr79,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic,1,0,1,,,,,,Only in The Isle of Armor,Steel type input totaling 92–100 points,pokedb
tr79,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr79,sword-shield,sword,raid,max-raid,,"Max Raid Battles (Dusty Bowl, Giant's Seat, Hammerlocke Hills, Stony Wilderness)",1,0,0,,,,,,,,pokedb
tr79,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic,1,0,1,,,,,,Only in The Isle of Armor,Steel type input totaling 92–100 points,pokedb
tr80,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr80,sword-shield,shield,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr80,sword-shield,sword,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr80,sword-shield,sword,raid,max-raid,,3★–5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr81,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr81,sword-shield,shield,raid,max-raid,,4★ and 5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr81,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
tr81,sword-shield,sword,raid,max-raid,,4★ and 5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr82,sword-shield,shield,crafting,cram-o-matic,,Cram-o-matic (Psychic: 42–50 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr82,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr82,sword-shield,shield,raid,max-raid,,4★ and 5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr82,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr82,sword-shield,sword,crafting,cram-o-matic,,Cram-o-matic (Psychic: 42–50 points),1,0,0,,,,,,Only in The Isle of Armor,,pokedb
tr82,sword-shield,sword,raid,max-raid,,4★ and 5★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr83,sword-shield,shield,raid,max-raid,,"2★, 3★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr83,sword-shield,shield,crafting,cram-o-matic,master-dojo,Cram-o-matic,1,0,0,,,,,,Psychic-type input totaling 62–70 points,The Isle of Armor,pokedb
tr83,sword-shield,shield,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr83,sword-shield,sword,raid,max-raid,,"2★, 3★, 5★ Max Raid Battles",1,0,0,,,,,,,,pokedb
tr83,sword-shield,sword,shop,watt-trader,,Watt Traders,1,0,1,,,2000,watt,,,,pokedb
tr83,sword-shield,sword,crafting,cram-o-matic,master-dojo,Cram-o-matic,1,0,0,,,,,,Psychic-type input totaling 62–70 points,The Isle of Armor,pokedb
tr84,sword-shield,shield,raid,max-raid,,2★–4★ Max Raid Battles,1,0,0,,,,,,,,pokedb
tr84,sword-shield,shield,exchange,watts,,Watt Traders,1,0,1,,,3000,watt,,,,pokedb
