pokemon,version_group,method,move,level,order,mastery
drifloon,legends-arceus,level-up,self-destruct,47,,59
drifblim,legends-arceus,level-up,confusion,1,,9
drifblim,legends-arceus,level-up,hypnosis,5,,14
drifblim,legends-arceus,level-up,astonish,9,,18
drifblim,legends-arceus,level-up,calm-mind,15,,25
drifblim,legends-arceus,level-up,hex,21,,31
drifblim,legends-arceus,level-up,mystical-fire,25,,35
drifblim,legends-arceus,level-up,extrasensory,29,,40
drifblim,legends-arceus,level-up,shadow-ball,37,,48
drifblim,legends-arceus,level-up,self-destruct,47,,59
buneary,legends-arceus,level-up,quick-attack,1,,9
buneary,legends-arceus,level-up,baby-doll-eyes,5,,14
buneary,legends-arceus,level-up,swift,10,,19
buneary,legends-arceus,level-up,draining-kiss,16,,26
buneary,legends-arceus,level-up,double-hit,23,,33
buneary,legends-arceus,level-up,play-rough,31,,42
buneary,legends-arceus,level-up,double-edge,40,,52
lopunny,legends-arceus,level-up,quick-attack,1,,9
lopunny,legends-arceus,level-up,mach-punch,1,,9
lopunny,legends-arceus,level-up,baby-doll-eyes,5,,14
lopunny,legends-arceus,level-up,swift,10,,19
lopunny,legends-arceus,level-up,draining-kiss,16,,26
lopunny,legends-arceus,level-up,double-hit,23,,33
lopunny,legends-arceus,level-up,play-rough,31,,42
lopunny,legends-arceus,level-up,double-edge,40,,52
lopunny,legends-arceus,level-up,close-combat,40,,52
mismagius,legends-arceus,level-up,shadow-sneak,1,,10
mismagius,legends-arceus,level-up,confusion,6,,15
mismagius,legends-arceus,level-up,hypnosis,11,,20
mismagius,legends-arceus,level-up,hex,18,,28
mismagius,legends-arceus,level-up,extrasensory,25,,35
mismagius,legends-arceus,level-up,power-gem,34,,45
mismagius,legends-arceus,level-up,shadow-ball,43,,54
honchkrow,legends-arceus,level-up,gust,1,,10
honchkrow,legends-arceus,level-up,snarl,6,,15
honchkrow,legends-arceus,level-up,roost,11,,20
honchkrow,legends-arceus,level-up,aerial-ace,18,,28
honchkrow,legends-arceus,level-up,night-slash,25,,35
honchkrow,legends-arceus,level-up,air-slash,30,,41
honchkrow,legends-arceus,level-up,nasty-plot,34,,45
honchkrow,legends-arceus,level-up,dark-pulse,43,,54
honchkrow,legends-arceus,level-up,brave-bird,52,,64
glameow,legends-arceus,level-up,tackle,1,,9
glameow,legends-arceus,level-up,hypnosis,5,,14
glameow,legends-arceus,level-up,nasty-plot,10,,19
glameow,legends-arceus,level-up,slash,16,,26
glameow,legends-arceus,level-up,night-slash,23,,33
glameow,legends-arceus,level-up,play-rough,31,,42
glameow,legends-arceus,level-up,double-edge,40,,52
purugly,legends-arceus,level-up,tackle,1,,9
purugly,legends-arceus,level-up,hypnosis,5,,14
purugly,legends-arceus,level-up,nasty-plot,10,,19
purugly,legends-arceus,level-up,slash,16,,26
purugly,legends-arceus,level-up,night-slash,23,,33
purugly,legends-arceus,level-up,play-rough,31,,42
purugly,legends-arceus,level-up,double-edge,40,,52
chingling,legends-arceus,level-up,tackle,1,,10
chingling,legends-arceus,level-up,confusion,6,,15
chingling,legends-arceus,level-up,ominous-wind,11,,20
chingling,legends-arceus,level-up,hypnosis,18,,28
chingling,legends-arceus,level-up,extrasensory,25,,35
chingling,legends-arceus,level-up,recover,34,,45
chingling,legends-arceus,level-up,double-edge,43,,54
stunky,legends-arceus,level-up,tackle,1,,10
stunky,legends-arceus,level-up,acid-spray,6,,15
stunky,legends-arceus,level-up,poison-gas,11,,20
stunky,legends-arceus,level-up,venoshock,18,,28
stunky,legends-arceus,level-up,night-slash,25,,35
stunky,legends-arceus,level-up,poison-jab,34,,45
stunky,legends-arceus,level-up,double-edge,43,,54
skuntank,legends-arceus,level-up,tackle,1,,10
skuntank,legends-arceus,level-up,acid-spray,6,,15
skuntank,legends-arceus,level-up,poison-gas,11,,20
skuntank,legends-arceus,level-up,venoshock,18,,28
skuntank,legends-arceus,level-up,night-slash,25,,35
skuntank,legends-arceus,level-up,poison-jab,34,,45
skuntank,legends-arceus,level-up,flamethrower,34,,45
skuntank,legends-arceus,level-up,double-edge,43,,54
bronzor,legends-arceus,level-up,tackle,1,,10
bronzor,legends-arceus,level-up,confusion,6,,15
bronzor,legends-arceus,level-up,iron-defense,11,,20
bronzor,legends-arceus,level-up,hex,18,,28
bronzor,legends-arceus,level-up,hypnosis,25,,35
bronzor,legends-arceus,level-up,flash-cannon,34,,45
bronzor,legends-arceus,level-up,extrasensory,43,,54
bronzong,legends-arceus,level-up,tackle,1,,10
bronzong,legends-arceus,level-up,confusion,6,,15
bronzong,legends-arceus,level-up,iron-defense,11,,20
bronzong,legends-arceus,level-up,hex,18,,28
bronzong,legends-arceus,level-up,hypnosis,25,,35
bronzong,legends-arceus,level-up,flash-cannon,34,,45
bronzong,legends-arceus,level-up,extrasensory,43,,54
bonsly,legends-arceus,level-up,rollout,1,,9
bonsly,legends-arceus,level-up,tackle,5,,14
bonsly,legends-arceus,level-up,stealth-rock,9,,18
bonsly,legends-arceus,level-up,rock-slide,15,,25
bonsly,legends-arceus,level-up,iron-defense,21,,31
bonsly,legends-arceus,level-up,mimic,29,,
bonsly,legends-arceus,level-up,double-edge,37,,48
bonsly,legends-arceus,level-up,head-smash,47,,59
mime-jr,legends-arceus,level-up,confusion,1,,10
mime-jr,legends-arceus,level-up,hypnosis,6,,15
mime-jr,legends-arceus,level-up,iron-defense,11,,20
mime-jr,legends-arceus,level-up,zen-headbutt,18,,28
mime-jr,legends-arceus,level-up,mimic,25,,
mime-jr,legends-arceus,level-up,psychic,34,,45
mime-jr,legends-arceus,level-up,calm-mind,43,,54
happiny,legends-arceus,level-up,tackle,1,,10
happiny,legends-arceus,level-up,fairy-wind,6,,15
happiny,legends-arceus,level-up,baby-doll-eyes,11,,20
happiny,legends-arceus,level-up,draining-kiss,18,,28
happiny,legends-arceus,level-up,calm-mind,25,,35
happiny,legends-arceus,level-up,soft-boiled,34,,45
happiny,legends-arceus,level-up,double-edge,43,,54
chatot,legends-arceus,level-up,gust,1,,10
chatot,legends-arceus,level-up,swift,6,,15
chatot,legends-arceus,level-up,air-cutter,11,,20
chatot,legends-arceus,level-up,roost,18,,28
chatot,legends-arceus,level-up,air-slash,25,,35
chatot,legends-arceus,level-up,mimic,30,,
chatot,legends-arceus,level-up,nasty-plot,34,,45
chatot,legends-arceus,level-up,play-rough,43,,54
chatot,legends-arceus,level-up,hurricane,52,,64
spiritomb,legends-arceus,level-up,shadow-sneak,1,,10
spiritomb,legends-arceus,level-up,hypnosis,6,,15
spiritomb,legends-arceus,level-up,hex,11,,20
spiritomb,legends-arceus,level-up,nasty-plot,18,,28
spiritomb,legends-arceus,level-up,extrasensory,25,,35
spiritomb,legends-arceus,level-up,dark-pulse,34,,45
spiritomb,legends-arceus,level-up,shadow-ball,43,,54
gible,legends-arceus,level-up,tackle,1,,9
gible,legends-arceus,level-up,twister,5,,14
gible,legends-arceus,level-up,bulldoze,9,,18
gible,legends-arceus,level-up,slash,15,,25
gible,legends-arceus,level-up,dragon-claw,21,,31
gible,legends-arceus,level-up,earth-power,29,,40
gible,legends-arceus,level-up,double-edge,37,,48
gible,legends-arceus,level-up,outrage,47,,59
gabite,legends-arceus,level-up,tackle,1,,9
gabite,legends-arceus,level-up,twister,5,,14
gabite,legends-arceus,level-up,bulldoze,9,,18
gabite,legends-arceus,level-up,slash,15,,25
gabite,legends-arceus,level-up,dragon-claw,21,,31
gabite,legends-arceus,level-up,earth-power,29,,40
gabite,legends-arceus,level-up,double-edge,37,,48
gabite,legends-arceus,level-up,outrage,47,,59
garchomp,legends-arceus,level-up,tackle,1,,9
garchomp,legends-arceus,level-up,twister,5,,14
garchomp,legends-arceus,level-up,bulldoze,9,,18
garchomp,legends-arceus,level-up,slash,15,,25
garchomp,legends-arceus,level-up,dragon-claw,21,,31
garchomp,legends-arceus,level-up,earth-power,29,,40
garchomp,legends-arceus,level-up,double-edge,37,,48
garchomp,legends-arceus,level-up,outrage,47,,59
munchlax,legends-arceus,level-up,rollout,1,,9
munchlax,legends-arceus,level-up,tackle,5,,14
munchlax,legends-arceus,level-up,rest,9,,18
munchlax,legends-arceus,level-up,bulldoze,15,,25
munchlax,legends-arceus,level-up,bite,21,,31
munchlax,legends-arceus,level-up,zen-headbutt,29,,40
munchlax,legends-arceus,level-up,high-horsepower,37,,48
munchlax,legends-arceus,level-up,double-edge,46,,58
munchlax,legends-arceus,level-up,giga-impact,57,,71
riolu,legends-arceus,level-up,rock-smash,1,,9
riolu,legends-arceus,level-up,bullet-punch,5,,14
riolu,legends-arceus,level-up,bite,9,,18
riolu,legends-arceus,level-up,iron-defense,15,,25
riolu,legends-arceus,level-up,aura-sphere,21,,31
riolu,legends-arceus,level-up,crunch,29,,40
riolu,legends-arceus,level-up,bulk-up,37,,48
riolu,legends-arceus,level-up,close-combat,47,,59
lucario,legends-arceus,level-up,rock-smash,1,,9
lucario,legends-arceus,level-up,bullet-punch,5,,14
lucario,legends-arceus,level-up,bite,9,,18
lucario,legends-arceus,level-up,iron-defense,15,,25
lucario,legends-arceus,level-up,mach-punch,19,,29
lucario,legends-arceus,level-up,aura-sphere,21,,31
lucario,legends-arceus,level-up,crunch,29,,40
lucario,legends-arceus,level-up,bulk-up,37,,48
lucario,legends-arceus,level-up,dragon-pulse,40,,51
lucario,legends-arceus,level-up,close-combat,47,,59
hippopotas,legends-arceus,level-up,tackle,1,,10
hippopotas,legends-arceus,level-up,rest,6,,15
hippopotas,legends-arceus,level-up,bite,11,,20
hippopotas,legends-arceus,level-up,mud-bomb,18,,28
hippopotas,legends-arceus,level-up,crunch,25,,35
hippopotas,legends-arceus,level-up,high-horsepower,34,,45
hippopotas,legends-arceus,level-up,double-edge,43,,54
hippowdon,legends-arceus,level-up,tackle,1,,10
hippowdon,legends-arceus,level-up,rest,6,,15
hippowdon,legends-arceus,level-up,bite,11,,20
hippowdon,legends-arceus,level-up,mud-bomb,18,,28
hippowdon,legends-arceus,level-up,crunch,25,,35
hippowdon,legends-arceus,level-up,high-horsepower,34,,45
hippowdon,legends-arceus,level-up,double-edge,43,,54
skorupi,legends-arceus,level-up,poison-sting,1,,10
skorupi,legends-arceus,level-up,bite,6,,15
skorupi,legends-arceus,level-up,venoshock,11,,20
skorupi,legends-arceus,level-up,cross-poison,18,,28
skorupi,legends-arceus,level-up,swords-dance,25,,35
skorupi,legends-arceus,level-up,x-scissor,34,,45
skorupi,legends-arceus,level-up,crunch,43,,54
drapion,legends-arceus,level-up,poison-sting,1,,10
drapion,legends-arceus,level-up,bite,6,,15
drapion,legends-arceus,level-up,venoshock,11,,20
drapion,legends-arceus,level-up,cross-poison,18,,28
drapion,legends-arceus,level-up,swords-dance,25,,35
drapion,legends-arceus,level-up,x-scissor,34,,45
drapion,legends-arceus,level-up,crunch,43,,54
croagunk,legends-arceus,level-up,poison-sting,1,,9
croagunk,legends-arceus,level-up,rock-smash,5,,14
croagunk,legends-arceus,level-up,mud-bomb,9,,18
croagunk,legends-arceus,level-up,venoshock,15,,25
croagunk,legends-arceus,level-up,nasty-plot,21,,31
croagunk,legends-arceus,level-up,poison-jab,29,,40
croagunk,legends-arceus,level-up,earth-power,37,,48
croagunk,legends-arceus,level-up,close-combat,47,,59
toxicroak,legends-arceus,level-up,poison-sting,1,,9
toxicroak,legends-arceus,level-up,rock-smash,5,,14
toxicroak,legends-arceus,level-up,mud-bomb,9,,18
toxicroak,legends-arceus,level-up,venoshock,15,,25
toxicroak,legends-arceus,level-up,nasty-plot,21,,31
toxicroak,legends-arceus,level-up,poison-jab,29,,40
toxicroak,legends-arceus,level-up,earth-power,37,,48
toxicroak,legends-arceus,level-up,close-combat,47,,59
carnivine,legends-arceus,level-up,absorb,1,,10
carnivine,legends-arceus,level-up,acid-spray,6,,15
carnivine,legends-arceus,level-up,bite,11,,20
carnivine,legends-arceus,level-up,stun-spore,18,,28
carnivine,legends-arceus,level-up,crunch,25,,35
carnivine,legends-arceus,level-up,sleep-powder,34,,45
carnivine,legends-arceus,level-up,energy-ball,43,,54
finneon,legends-arceus,level-up,bubble,1,,10
finneon,legends-arceus,level-up,gust,6,,15
finneon,legends-arceus,level-up,water-pulse,11,,20
finneon,legends-arceus,level-up,silver-wind,18,,28
finneon,legends-arceus,level-up,air-slash,25,,35
finneon,legends-arceus,level-up,roost,34,,45
finneon,legends-arceus,level-up,hydro-pump,43,,54
lumineon,legends-arceus,level-up,bubble,1,,10
lumineon,legends-arceus,level-up,gust,6,,15
lumineon,legends-arceus,level-up,water-pulse,11,,20
lumineon,legends-arceus,level-up,silver-wind,18,,28
lumineon,legends-arceus,level-up,air-slash,25,,35
lumineon,legends-arceus,level-up,roost,34,,45
lumineon,legends-arceus,level-up,hydro-pump,43,,54
mantyke,legends-arceus,level-up,tackle,1,,9
mantyke,legends-arceus,level-up,bubble,5,,14
mantyke,legends-arceus,level-up,aerial-ace,9,,18
mantyke,legends-arceus,level-up,water-pulse,15,,25
mantyke,legends-arceus,level-up,air-slash,21,,31
mantyke,legends-arceus,level-up,roost,29,,40
mantyke,legends-arceus,level-up,hydro-pump,37,,48
mantyke,legends-arceus,level-up,double-edge,47,,59
snover,legends-arceus,level-up,powder-snow,1,,10
snover,legends-arceus,level-up,leafage,6,,15
snover,legends-arceus,level-up,ice-shard,11,,20
snover,legends-arceus,level-up,icicle-crash,18,,28
snover,legends-arceus,level-up,energy-ball,25,,35
snover,legends-arceus,level-up,blizzard,34,,45
snover,legends-arceus,level-up,wood-hammer,43,,54
abomasnow,legends-arceus,level-up,powder-snow,1,,10
abomasnow,legends-arceus,level-up,leafage,6,,15
abomasnow,legends-arceus,level-up,ice-shard,11,,20
abomasnow,legends-arceus,level-up,icicle-crash,18,,28
abomasnow,legends-arceus,level-up,energy-ball,25,,35
abomasnow,legends-arceus,level-up,blizzard,34,,45
abomasnow,legends-arceus,level-up,wood-hammer,43,,54
weavile,legends-arceus,level-up,quick-attack,1,,10
weavile,legends-arceus,level-up,ice-shard,6,,15
weavile,legends-arceus,level-up,swift,11,,20
weavile,legends-arceus,level-up,slash,18,,28
weavile,legends-arceus,level-up,poison-jab,25,,35
weavile,legends-arceus,level-up,swords-dance,34,,45
weavile,legends-arceus,level-up,night-slash,38,,49
weavile,legends-arceus,level-up,blizzard,43,,54
magnezone,legends-arceus,level-up,thunder-shock,1,,10
magnezone,legends-arceus,level-up,tackle,6,,15
magnezone,legends-arceus,level-up,thunder-wave,11,,20
magnezone,legends-arceus,level-up,spark,18,,28
magnezone,legends-arceus,level-up,flash-cannon,25,,35
magnezone,legends-arceus,level-up,tri-attack,25,,35
magnezone,legends-arceus,level-up,thunderbolt,34,,45
magnezone,legends-arceus,level-up,thunder,43,,54
lickilicky,legends-arceus,level-up,tackle,1,,10
lickilicky,legends-arceus,level-up,rest,6,,15
lickilicky,legends-arceus,level-up,bulldoze,11,,20
lickilicky,legends-arceus,level-up,zen-headbutt,18,,28
lickilicky,legends-arceus,level-up,double-edge,25,,35
lickilicky,legends-arceus,level-up,rollout,34,,45
lickilicky,legends-arceus,level-up,giga-impact,43,,54
rhyperior,legends-arceus,level-up,tackle,1,,10
rhyperior,legends-arceus,level-up,bulldoze,6,,15
rhyperior,legends-arceus,level-up,rock-smash,11,,20
rhyperior,legends-arceus,level-up,stealth-rock,18,,28
rhyperior,legends-arceus,level-up,rock-slide,25,,35
rhyperior,legends-arceus,level-up,high-horsepower,34,,45
rhyperior,legends-arceus,level-up,double-edge,43,,54
rhyperior,legends-arceus,level-up,giga-impact,52,,64
tangrowth,legends-arceus,level-up,absorb,1,,10
tangrowth,legends-arceus,level-up,stun-spore,6,,15
tangrowth,legends-arceus,level-up,poison-powder,11,,20
tangrowth,legends-arceus,level-up,acid-spray,15,,24
tangrowth,legends-arceus,level-up,double-hit,18,,28
tangrowth,legends-arceus,level-up,energy-ball,25,,35
tangrowth,legends-arceus,level-up,ancient-power,34,,45
tangrowth,legends-arceus,level-up,sleep-powder,43,,54
tangrowth,legends-arceus,level-up,sludge-bomb,52,,64
electivire,legends-arceus,level-up,thunder-shock,1,,10
electivire,legends-arceus,level-up,quick-attack,6,,15
electivire,legends-arceus,level-up,spark,11,,20
electivire,legends-arceus,level-up,thunder-wave,18,,28
electivire,legends-arceus,level-up,thunder-punch,25,,35
electivire,legends-arceus,level-up,thunderbolt,34,,45
electivire,legends-arceus,level-up,thunder,43,,54
magmortar,legends-arceus,level-up,ember,1,,10
magmortar,legends-arceus,level-up,tackle,6,,15
magmortar,legends-arceus,level-up,flame-wheel,11,,20
magmortar,legends-arceus,level-up,poison-gas,18,,28
magmortar,legends-arceus,level-up,fire-punch,25,,35
magmortar,legends-arceus,level-up,flamethrower,34,,45
magmortar,legends-arceus,level-up,fire-blast,43,,54
togekiss,legends-arceus,level-up,tackle,1,,10
togekiss,legends-arceus,level-up,fairy-wind,6,,15
togekiss,legends-arceus,level-up,draining-kiss,11,,20
togekiss,legends-arceus,level-up,air-cutter,11,,20
togekiss,legends-arceus,level-up,calm-mind,18,,28
togekiss,legends-arceus,level-up,baby-doll-eyes,25,,35
togekiss,legends-arceus,level-up,air-slash,25,,35
togekiss,legends-arceus,level-up,extrasensory,34,,45
togekiss,legends-arceus,level-up,moonblast,43,,54
yanmega,legends-arceus,level-up,quick-attack,1,,10
yanmega,legends-arceus,level-up,gust,6,,15
yanmega,legends-arceus,level-up,silver-wind,11,,20
yanmega,legends-arceus,level-up,hypnosis,18,,28
yanmega,legends-arceus,level-up,air-slash,25,,35
yanmega,legends-arceus,level-up,ancient-power,34,,45
yanmega,legends-arceus,level-up,crunch,43,,54
yanmega,legends-arceus,level-up,bug-buzz,43,,54
leafeon,legends-arceus,level-up,leafage,0,,15
leafeon,legends-arceus,level-up,tackle,1,,10
leafeon,legends-arceus,level-up,quick-attack,6,,15
leafeon,legends-arceus,level-up,swift,11,,20
leafeon,legends-arceus,level-up,baby-doll-eyes,18,,28
leafeon,legends-arceus,level-up,mimic,25,,
leafeon,legends-arceus,level-up,leaf-blade,25,,35
leafeon,legends-arceus,level-up,calm-mind,34,,45
leafeon,legends-arceus,level-up,double-edge,43,,54
glaceon,legends-arceus,level-up,powder-snow,0,,15
glaceon,legends-arceus,level-up,tackle,1,,10
glaceon,legends-arceus,level-up,quick-attack,6,,15
glaceon,legends-arceus,level-up,swift,11,,20
glaceon,legends-arceus,level-up,baby-doll-eyes,18,,28
glaceon,legends-arceus,level-up,mimic,25,,
glaceon,legends-arceus,level-up,ice-beam,25,,35
glaceon,legends-arceus,level-up,calm-mind,34,,45
glaceon,legends-arceus,level-up,double-edge,43,,54
gliscor,legends-arceus,level-up,poison-sting,1,,10
gliscor,legends-arceus,level-up,quick-attack,6,,15
gliscor,legends-arceus,level-up,aerial-ace,11,,20
gliscor,legends-arceus,level-up,mud-bomb,18,,28
gliscor,legends-arceus,level-up,pin-missile,20,,30
gliscor,legends-arceus,level-up,slash,25,,35
gliscor,legends-arceus,level-up,swords-dance,30,,41
gliscor,legends-arceus,level-up,poison-jab,34,,45
gliscor,legends-arceus,level-up,x-scissor,43,,54
gliscor,legends-arceus,level-up,earth-power,52,,64
mamoswine,legends-arceus,level-up,tackle,1,,10
mamoswine,legends-arceus,level-up,ice-shard,6,,15
mamoswine,legends-arceus,level-up,bulldoze,11,,20
mamoswine,legends-arceus,level-up,icicle-crash,18,,28
mamoswine,legends-arceus,level-up,high-horsepower,25,,35
mamoswine,legends-arceus,level-up,ancient-power,34,,45
mamoswine,legends-arceus,level-up,blizzard,43,,54
mamoswine,legends-arceus,level-up,double-edge,52,,64
porygon-z,legends-arceus,level-up,tackle,1,,9
porygon-z,legends-arceus,level-up,thunder-shock,5,,14
porygon-z,legends-arceus,level-up,thunder-wave,9,,18
porygon-z,legends-arceus,level-up,spark,15,,25
porygon-z,legends-arceus,level-up,tri-attack,21,,31
porygon-z,legends-arceus,level-up,thunderbolt,29,,40
porygon-z,legends-arceus,level-up,recover,37,,48
porygon-z,legends-arceus,level-up,hyper-beam,47,,59
gallade,legends-arceus,level-up,slash,0,,45
gallade,legends-arceus,level-up,confusion,1,,10
gallade,legends-arceus,level-up,teleport,6,,15
gallade,legends-arceus,level-up,draining-kiss,11,,20
gallade,legends-arceus,level-up,hypnosis,18,,28
gallade,legends-arceus,level-up,psycho-cut,18,,28
gallade,legends-arceus,level-up,calm-mind,25,,35
gallade,legends-arceus,level-up,swords-dance,30,,41
gallade,legends-arceus,level-up,psychic,34,,45
gallade,legends-arceus,level-up,leaf-blade,43,,54
gallade,legends-arceus,level-up,close-combat,52,,64
probopass,legends-arceus,level-up,tackle,1,,10
probopass,legends-arceus,level-up,thunder-wave,6,,15
probopass,legends-arceus,level-up,spark,11,,20
probopass,legends-arceus,level-up,iron-defense,18,,28
probopass,legends-arceus,level-up,rock-slide,25,,35
probopass,legends-arceus,level-up,power-gem,34,,45
probopass,legends-arceus,level-up,tri-attack,34,,45
probopass,legends-arceus,level-up,flash-cannon,38,,49
probopass,legends-arceus,level-up,earth-power,43,,54
dusknoir,legends-arceus,level-up,absorb,1,,10
dusknoir,legends-arceus,level-up,shadow-sneak,6,,15
dusknoir,legends-arceus,level-up,hex,11,,20
dusknoir,legends-arceus,level-up,leech-life,18,,28
dusknoir,legends-arceus,level-up,dark-pulse,25,,35
dusknoir,legends-arceus,level-up,shadow-ball,34,,45
dusknoir,legends-arceus,level-up,psychic,43,,54
froslass,legends-arceus,level-up,powder-snow,1,,10
froslass,legends-arceus,level-up,ice-shard,6,,15
froslass,legends-arceus,level-up,bite,11,,20
froslass,legends-arceus,level-up,hex,18,,28
froslass,legends-arceus,level-up,ice-fang,18,,28
froslass,legends-arceus,level-up,crunch,25,,35
froslass,legends-arceus,level-up,shadow-ball,25,,35
froslass,legends-arceus,level-up,icicle-crash,34,,45
froslass,legends-arceus,level-up,blizzard,43,,54
rotom,legends-arceus,level-up,thunder-shock,1,,10
rotom,legends-arceus,level-up,charge-beam,6,,15
rotom,legends-arceus,level-up,hex,11,,20
rotom,legends-arceus,level-up,thunder-wave,18,,28
rotom,legends-arceus,level-up,shadow-ball,25,,35
rotom,legends-arceus,level-up,thunderbolt,34,,45
rotom,legends-arceus,level-up,thunder,43,,54
uxie,legends-arceus,level-up,confusion,1,,12
uxie,legends-arceus,level-up,swift,6,,17
uxie,legends-arceus,level-up,double-hit,12,,23
uxie,legends-arceus,level-up,rest,19,,31
uxie,legends-arceus,level-up,extrasensory,27,,39
uxie,legends-arceus,level-up,tri-attack,32,,44
uxie,legends-arceus,level-up,calm-mind,36,,49
uxie,legends-arceus,level-up,mystical-power,46,,59
uxie,legends-arceus,level-up,hypnosis,57,,71
mesprit,legends-arceus,level-up,confusion,1,,12
mesprit,legends-arceus,level-up,swift,6,,17
mesprit,legends-arceus,level-up,double-hit,12,,23
mesprit,legends-arceus,level-up,rest,19,,31
mesprit,legends-arceus,level-up,extrasensory,27,,39
mesprit,legends-arceus,level-up,tri-attack,32,,44
mesprit,legends-arceus,level-up,calm-mind,36,,49
mesprit,legends-arceus,level-up,mystical-power,46,,59
mesprit,legends-arceus,level-up,recover,57,,71
azelf,legends-arceus,level-up,confusion,1,,12
azelf,legends-arceus,level-up,swift,6,,17
azelf,legends-arceus,level-up,double-hit,12,,23
azelf,legends-arceus,level-up,rest,19,,31
azelf,legends-arceus,level-up,extrasensory,27,,39
azelf,legends-arceus,level-up,tri-attack,32,,44
azelf,legends-arceus,level-up,nasty-plot,36,,49
azelf,legends-arceus,level-up,mystical-power,46,,59
azelf,legends-arceus,level-up,self-destruct,57,,71
dialga,legends-arceus,level-up,twister,1,,12
dialga,legends-arceus,level-up,ancient-power,6,,17
dialga,legends-arceus,level-up,slash,12,,23
dialga,legends-arceus,level-up,dragon-claw,19,,31
dialga,legends-arceus,level-up,power-gem,27,,39
dialga,legends-arceus,level-up,dragon-pulse,36,,48
dialga,legends-arceus,level-up,earth-power,42,,54
dialga,legends-arceus,level-up,iron-tail,47,,59
dialga,legends-arceus,level-up,flash-cannon,55,,68
dialga,legends-arceus,level-up,roar-of-time,60,,74
palkia,legends-arceus,level-up,twister,1,,12
palkia,legends-arceus,level-up,ancient-power,6,,17
palkia,legends-arceus,level-up,slash,12,,23
palkia,legends-arceus,level-up,dragon-claw,19,,31
palkia,legends-arceus,level-up,power-gem,27,,39
palkia,legends-arceus,level-up,dragon-pulse,36,,48
palkia,legends-arceus,level-up,earth-power,42,,54
palkia,legends-arceus,level-up,aqua-tail,47,,59
palkia,legends-arceus,level-up,hydro-pump,55,,68
palkia,legends-arceus,level-up,spacial-rend,60,,74
heatran,legends-arceus,level-up,ember,1,,12
heatran,legends-arceus,level-up,iron-defense,6,,17
heatran,legends-arceus,level-up,ancient-power,12,,23
heatran,legends-arceus,level-up,fire-fang,19,,31
heatran,legends-arceus,level-up,iron-head,27,,39
heatran,legends-arceus,level-up,crunch,36,,49
heatran,legends-arceus,level-up,earth-power,46,,59
heatran,legends-arceus,level-up,magma-storm,57,,71
regigigas,legends-arceus,level-up,tackle,1,,12
regigigas,legends-arceus,level-up,rock-smash,6,,17
regigigas,legends-arceus,level-up,bulldoze,12,,23
regigigas,legends-arceus,level-up,ancient-power,19,,31
regigigas,legends-arceus,level-up,zen-headbutt,27,,39
regigigas,legends-arceus,level-up,iron-head,36,,49
regigigas,legends-arceus,level-up,crush-grip,46,,59
regigigas,legends-arceus,level-up,giga-impact,57,,71
cresselia,legends-arceus,level-up,tackle,1,,12
cresselia,legends-arceus,level-up,confusion,6,,17
cresselia,legends-arceus,level-up,slash,12,,23
cresselia,legends-arceus,level-up,psycho-cut,19,,31
cresselia,legends-arceus,level-up,recover,27,,39
cresselia,legends-arceus,level-up,psychic,36,,49
cresselia,legends-arceus,level-up,moonblast,46,,59
cresselia,legends-arceus,level-up,lunar-blessing,57,,71
phione,legends-arceus,level-up,bubble,1,,12
phione,legends-arceus,level-up,confusion,6,,17
phione,legends-arceus,level-up,water-pulse,12,,23
phione,legends-arceus,level-up,acid-armor,19,,31
phione,legends-arceus,level-up,zen-headbutt,27,,39
phione,legends-arceus,level-up,moonblast,36,,49
phione,legends-arceus,level-up,take-heart,46,,59
phione,legends-arceus,level-up,hydro-pump,57,,71
manaphy,legends-arceus,level-up,bubble,1,,12
manaphy,legends-arceus,level-up,confusion,6,,17
manaphy,legends-arceus,level-up,water-pulse,12,,23
manaphy,legends-arceus,level-up,acid-armor,19,,31
manaphy,legends-arceus,level-up,zen-headbutt,27,,39
manaphy,legends-arceus,level-up,moonblast,36,,49
manaphy,legends-arceus,level-up,take-heart,46,,59
manaphy,legends-arceus,level-up,hydro-pump,57,,71
darkrai,legends-arceus,level-up,shadow-sneak,1,,12
darkrai,legends-arceus,level-up,hypnosis,6,,17
darkrai,legends-arceus,level-up,hex,12,,23
darkrai,legends-arceus,level-up,nasty-plot,19,,31
darkrai,legends-arceus,level-up,dark-pulse,27,,39
darkrai,legends-arceus,level-up,shadow-ball,36,,49
darkrai,legends-arceus,level-up,psychic,46,,59
darkrai,legends-arceus,level-up,dark-void,57,,71
shaymin-land,legends-arceus,level-up,leafage,1,,12
shaymin-land,legends-arceus,level-up,quick-attack,6,,17
shaymin-land,legends-arceus,level-up,sleep-powder,12,,23
shaymin-land,legends-arceus,level-up,air-slash,19,,31
shaymin-land,legends-arceus,level-up,recover,27,,39
shaymin-land,legends-arceus,level-up,energy-ball,36,,49
shaymin-land,legends-arceus,level-up,earth-power,46,,59
shaymin-land,legends-arceus,level-up,seed-flare,57,,71
shaymin-land,legends-arceus,tutor,aerial-ace,0,,
shaymin-land,legends-arceus,tutor,swift,0,,
shaymin-land,legends-arceus,tutor,magical-leaf,0,,
shaymin-land,legends-arceus,tutor,ominous-wind,0,,
shaymin-land,legends-arceus,tutor,rest,0,,
